timestamp,temp_2m_south,temp_2m_north,temp_2m_east,temp_2m_west,solar_system,solar_centerwest,solar_northwest,solar_farwest,solar_fareast,solar_southeast,solar_centereast,coast_load,east_load,farwest_load,north_load,northcentral_load,south_load,southcentral_load,west_load,system_load
2023-03-22 20:00:00,81.64,80.71,77.48,80.28,713.63,137.68,13.48,399.62,60.38,56.88,45.59,13289.77,1689.44,5181.59,1110.52,14032.15,4313.96,8133.34,1308.41,49059.18
2023-03-22 21:00:00,83.15,82.76,77.37,83.46,0.55,0.0,0.0,0.34,0.2,0.0,0.01,12963.07,1643.15,5348.96,1078.01,13737.53,4197.64,7925.45,1280.26,48174.08
2023-03-22 22:00:00,83.83,82.9,77.36,83.87,0.2,0.0,0.0,0.01,0.17,0.0,0.02,12356.53,1539.19,5402.95,1015.61,12784.71,4020.27,7436.29,1206.64,45762.2
2023-03-22 23:00:00,83.09,82.51,76.3,83.21,0.2,0.0,0.0,0.01,0.17,0.0,0.02,11735.31,1423.09,5440.49,952.97,11724.03,3759.96,6904.06,1128.98,43068.89
2023-03-23 00:00:00,81.74,81.0,74.83,82.5,0.22,0.0,0.0,0.02,0.17,0.0,0.03,11138.7,1349.48,5391.69,903.18,10963.78,3476.67,6412.11,1052.71,40688.31
2023-03-23 01:00:00,79.89,78.68,73.12,80.75,0.2,0.0,0.0,0.01,0.17,0.0,0.02,10796.97,1290.14,5379.36,872.85,10415.15,3271.39,6118.47,1020.76,39165.09
2023-03-23 02:00:00,78.27,76.93,72.47,77.66,0.22,0.0,0.0,0.01,0.18,0.0,0.03,10542.62,1256.76,5330.59,851.42,9996.45,3199.08,5954.96,983.33,38115.19
2023-03-23 03:00:00,75.5,73.47,71.65,70.76,0.22,0.0,0.0,0.02,0.17,0.0,0.03,10496.67,1241.67,5358.87,835.38,9870.83,3026.13,5861.54,977.09,37668.17
2023-03-23 04:00:00,74.16,72.45,71.42,68.9,0.23,0.0,0.0,0.02,0.19,0.0,0.02,10575.28,1254.16,5414.19,840.68,9948.27,3041.31,5887.73,981.52,37943.14
2023-03-23 05:00:00,73.39,70.9,70.95,67.75,0.23,0.0,0.0,0.03,0.17,0.0,0.03,11028.08,1286.22,5357.61,867.37,10472.72,3089.61,6134.66,1006.74,39243.01
2023-03-23 06:00:00,73.04,69.92,70.66,66.98,0.2,0.0,0.0,0.01,0.17,0.0,0.02,11629.11,1360.86,5389.76,933.42,11560.2,3338.18,6701.81,1084.23,41997.58
2023-03-23 07:00:00,72.76,69.58,70.66,66.75,0.21,0.0,0.0,0.01,0.17,0.0,0.03,11935.03,1447.12,5466.93,971.78,12195.07,3417.33,7045.02,1125.83,43604.11
2023-03-23 08:00:00,72.4,69.14,70.84,64.92,13.05,0.68,0.68,1.16,8.95,0.82,0.76,12027.48,1477.57,5490.53,977.11,12328.13,3367.6,7094.28,1120.51,43883.2
2023-03-23 09:00:00,71.68,68.41,70.78,63.25,1255.48,84.73,50.96,643.01,297.29,57.58,121.91,12239.82,1520.32,5469.12,995.99,12637.94,3454.34,7223.08,1127.94,44668.55
2023-03-23 10:00:00,71.12,67.75,70.6,59.59,4418.44,425.9,198.9,2390.3,969.03,167.42,266.89,12692.9,1593.24,5478.9,1013.6,13018.52,3602.34,7344.53,1127.79,45871.82
2023-03-23 11:00:00,70.95,67.61,70.6,59.07,6463.92,568.6,261.0,3521.51,1500.12,218.67,394.02,13199.64,1615.82,5584.33,1031.7,13393.36,3792.94,7491.06,1145.06,47253.91
2023-03-23 12:00:00,70.72,67.7,70.57,58.27,7619.13,724.46,258.96,3767.21,2017.86,276.17,574.47,13556.4,1694.56,5632.81,1038.66,13637.4,3971.64,7716.27,1154.56,48402.31
2023-03-23 13:00:00,70.9,68.33,70.52,59.16,8139.25,1140.81,272.87,3611.46,2144.58,367.33,602.2,13998.71,1735.99,5471.88,1052.82,13973.23,4144.49,7920.89,1184.84,49482.85
2023-03-23 14:00:00,71.74,69.3,71.65,60.28,8613.8,1344.61,219.31,3319.47,2548.11,516.05,666.25,14404.34,1791.92,5502.39,1067.3,14244.18,4361.56,8057.01,1228.09,50656.78
2023-03-23 15:00:00,74.53,72.07,73.85,67.17,8614.02,1478.35,223.4,3055.04,2520.35,572.02,764.86,14829.08,1820.37,5510.68,1085.12,14472.34,4576.55,8196.3,1264.29,51754.73
2023-03-23 16:00:00,76.5,73.35,75.39,70.68,8771.52,1528.58,327.21,3435.07,2181.07,633.97,665.62,15008.03,1857.52,5753.49,1106.67,14685.1,4713.15,8340.67,1301.54,52766.16
2023-03-23 17:00:00,78.4,74.79,77.07,73.14,7838.41,1422.28,289.24,3536.82,1425.98,634.89,529.2,14542.43,1860.05,5760.55,1105.78,14756.53,4730.85,8547.35,1318.97,52622.52
2023-03-23 18:00:00,80.67,75.97,78.38,75.13,6274.13,1078.24,304.93,2906.49,1056.18,615.16,313.13,13916.11,1828.16,5701.22,1081.26,14614.36,4619.93,8699.69,1322.54,51783.28
2023-03-23 19:00:00,82.27,77.02,79.28,76.57,3361.52,475.26,112.25,1694.06,455.86,393.08,231.01,13600.91,1765.31,5444.72,1067.43,14363.71,4440.54,8667.72,1306.33,50656.68
2023-03-23 20:00:00,83.68,77.57,79.83,78.36,675.62,62.17,16.65,493.64,23.09,51.4,28.67,13596.84,1797.63,5319.47,1081.67,14665.14,4468.17,8697.34,1319.04,50945.31
2023-03-23 21:00:00,84.62,78.35,79.63,80.8,1.56,0.0,0.14,1.21,0.2,0.0,0.01,13238.45,1716.29,5404.9,1044.86,14266.23,4348.33,8397.78,1279.57,49696.42
2023-03-23 22:00:00,85.6,78.7,78.29,81.18,0.23,0.0,0.0,0.0,0.21,0.0,0.02,12640.72,1587.87,5327.24,982.35,13351.92,4114.33,7880.86,1211.85,47097.14
2023-03-23 23:00:00,85.3,77.67,76.94,80.89,0.21,0.0,0.0,0.01,0.18,0.0,0.02,11984.79,1514.64,5224.99,923.48,12386.11,3699.9,7328.82,1137.05,44199.78
2023-03-24 00:00:00,84.25,76.67,75.72,79.63,0.23,0.0,0.0,0.01,0.2,0.0,0.02,11428.33,1445.91,5219.34,875.01,11480.88,3519.15,6862.66,1064.27,41895.55
2023-03-24 01:00:00,82.11,75.13,74.61,78.02,0.21,0.0,0.0,0.01,0.18,0.0,0.02,11152.76,1365.23,5360.84,846.57,10980.36,3258.2,6512.47,1017.96,40494.38
2023-03-24 02:00:00,80.32,73.19,74.03,75.91,0.21,0.0,0.0,0.01,0.18,0.0,0.02,10836.29,1345.48,5336.08,830.21,10657.85,3163.07,6236.39,987.76,39393.13
2023-03-24 03:00:00,77.54,70.36,73.53,68.32,0.21,0.0,0.0,0.01,0.18,0.0,0.02,10661.93,1303.16,5264.86,817.03,10356.43,3176.55,6136.29,971.44,38687.69
2023-03-24 04:00:00,76.47,69.23,73.46,65.96,0.22,0.0,0.0,0.01,0.19,0.0,0.02,10681.16,1324.68,5230.77,828.5,10432.23,3157.58,6140.61,964.17,38759.69
2023-03-24 05:00:00,75.44,68.62,73.3,64.59,0.23,0.0,0.0,0.01,0.2,0.0,0.02,11138.82,1359.95,5310.72,866.4,11039.08,3138.0,6323.94,992.57,40169.48
2023-03-24 06:00:00,74.83,67.95,73.2,63.68,0.28,0.0,0.0,0.02,0.24,0.0,0.02,11692.58,1483.94,5389.5,938.66,11871.91,3359.0,6824.58,1065.93,42626.11
2023-03-24 07:00:00,74.78,67.96,73.01,63.01,0.21,0.0,0.0,0.01,0.18,0.0,0.02,11911.67,1512.39,5482.09,956.72,12204.25,3481.56,7148.34,1081.21,43778.25
2023-03-24 08:00:00,74.37,67.24,72.82,61.48,23.67,1.72,0.69,2.3,17.44,0.69,0.83,12007.43,1532.19,5540.57,978.3,12275.97,3584.39,7203.29,1073.56,44195.69
2023-03-24 09:00:00,72.13,66.08,72.82,57.88,1891.94,319.54,53.59,1087.33,280.04,110.0,41.44,12314.47,1577.21,5516.0,993.83,12478.67,3709.71,7281.8,1091.73,44963.42
2023-03-24 10:00:00,70.73,62.63,71.88,53.12,5693.61,1201.01,261.71,3365.46,393.42,313.12,158.89,12591.72,1612.29,5479.68,1000.01,12759.17,3921.45,7333.04,1110.36,45807.71
2023-03-24 11:00:00,70.53,61.87,71.78,52.94,7504.38,1760.04,378.95,3991.05,499.74,638.45,236.15,12786.79,1656.94,5505.57,997.8,12868.0,4148.02,7306.52,1131.9,46401.53
2023-03-24 12:00:00,70.23,60.48,71.79,52.69,8075.06,1967.51,379.27,3986.12,442.5,838.97,460.69,12843.55,1658.08,5443.39,984.04,12838.0,4386.06,7501.38,1151.04,46805.54
2023-03-24 13:00:00,70.0,59.4,71.53,51.63,7662.15,1798.46,376.15,3208.36,748.11,881.35,649.72,12963.69,1667.84,5415.31,985.03,12859.4,4587.05,7813.99,1173.81,47466.12
2023-03-24 14:00:00,70.84,59.46,72.23,53.72,7507.22,1750.87,335.45,2253.47,1271.5,884.26,1011.67,13092.21,1677.16,5403.62,974.08,12727.57,4862.77,8186.44,1194.48,48118.33
2023-03-24 15:00:00,74.57,61.52,73.76,62.12,6932.72,1297.0,340.05,1431.4,1835.5,874.8,1153.97,13390.27,1696.04,5362.62,960.14,12708.38,5087.02,8516.36,1221.06,48941.88
2023-03-24 16:00:00,77.3,62.55,74.56,64.26,6282.13,1051.91,238.9,555.55,2313.93,872.84,1249.0,13700.82,1748.29,5355.66,955.46,12999.88,5379.41,8846.64,1245.51,50231.66
2023-03-24 17:00:00,80.0,63.94,74.94,66.66,5306.09,720.91,90.76,350.6,2292.5,868.23,983.09,14045.77,1761.87,5333.08,958.32,13304.36,5397.6,9071.38,1243.04,51115.41
2023-03-24 18:00:00,81.1,63.5,74.75,67.61,5113.77,649.26,125.79,229.28,2394.36,827.8,887.28,13997.84,1741.67,5325.28,939.06,13108.05,5200.67,8974.12,1228.62,50515.32
2023-03-24 19:00:00,83.1,64.96,73.61,68.73,3275.51,532.39,124.05,205.78,1409.57,578.21,425.51,13633.23,1668.11,5295.62,958.76,12691.37,4917.6,8556.72,1204.78,48926.2
2023-03-24 20:00:00,84.49,67.19,73.38,69.18,434.61,89.0,20.39,87.33,106.18,86.01,45.7,13450.57,1604.38,5393.84,983.03,12617.5,4714.99,8151.84,1200.27,48116.42
2023-03-24 21:00:00,85.56,69.87,75.16,69.93,1.49,0.0,0.0,1.29,0.19,0.0,0.01,13048.25,1512.03,5382.66,945.85,12186.05,4465.23,7634.88,1166.03,46340.97
2023-03-24 22:00:00,85.7,71.72,77.55,69.92,0.22,0.0,0.0,0.01,0.19,0.0,0.02,12515.53,1403.57,5391.17,930.1,11455.8,4191.99,7094.77,1110.27,44093.19
2023-03-24 23:00:00,85.53,72.3,78.06,69.78,0.23,0.0,0.0,0.0,0.21,0.0,0.02,11889.69,1342.0,5455.88,896.14,10697.8,3815.92,6545.77,1052.61,41695.8
2023-03-25 00:00:00,84.59,72.12,77.47,69.44,0.23,0.0,0.0,0.0,0.21,0.0,0.02,11280.78,1275.49,5398.07,873.12,9990.91,3535.66,6003.44,1053.36,39410.83
2023-03-25 01:00:00,80.21,69.29,75.28,68.36,0.22,0.0,0.0,0.01,0.19,0.0,0.02,10812.15,1201.1,5346.01,853.45,9469.14,3323.2,5658.37,1019.57,37682.98
2023-03-25 02:00:00,76.45,66.18,73.03,65.19,0.23,0.0,0.0,0.01,0.2,0.0,0.02,10485.33,1172.71,5290.24,844.02,9134.14,3184.0,5441.31,1002.58,36554.33
2023-03-25 03:00:00,71.4,61.87,70.35,58.09,0.22,0.0,0.0,0.01,0.19,0.0,0.02,10261.73,1110.25,5276.84,844.58,8923.09,3196.88,5295.94,996.66,35905.96
2023-03-25 04:00:00,70.57,60.6,69.93,56.25,0.22,0.0,0.0,0.01,0.19,0.0,0.02,10118.14,1104.52,5294.01,856.34,8893.56,3204.21,5261.06,1001.32,35733.17
2023-03-25 05:00:00,68.68,59.12,69.05,55.38,0.21,0.0,0.0,0.0,0.19,0.0,0.02,10188.45,1154.24,5243.1,883.93,9182.22,3230.58,5319.2,1027.68,36229.39
2023-03-25 06:00:00,67.12,58.02,68.6,53.46,0.23,0.0,0.0,0.01,0.2,0.0,0.02,10292.35,1209.62,5299.5,930.89,9767.91,3243.81,5514.77,1074.46,37333.3
2023-03-25 07:00:00,66.58,57.16,68.06,52.99,0.22,0.0,0.0,0.01,0.19,0.0,0.02,10303.9,1270.18,5366.8,976.18,10328.75,3263.34,5786.63,1130.17,38425.96
2023-03-25 08:00:00,67.0,55.54,67.82,52.05,144.06,9.84,0.62,3.37,95.5,3.73,31.0,10591.98,1308.8,5405.08,1000.22,10849.19,3352.45,6005.66,1161.8,39675.17
2023-03-25 09:00:00,66.67,54.85,67.64,52.56,3545.49,685.27,27.72,938.35,1283.46,128.33,482.36,11123.07,1337.55,5545.09,983.27,11170.53,3539.83,6137.33,1172.95,41009.63
2023-03-25 10:00:00,62.19,47.73,64.18,46.48,6167.23,1244.2,46.14,1915.83,1857.22,332.03,771.81,11616.66,1377.96,5625.54,979.45,11390.15,3669.51,6227.74,1165.07,42052.08
2023-03-25 11:00:00,61.73,47.94,63.73,46.18,5441.25,843.24,37.56,1461.96,1911.51,414.28,772.7,11957.03,1374.45,5625.21,969.57,11315.07,3756.49,6316.11,1145.35,42459.28
2023-03-25 12:00:00,61.56,48.41,62.27,45.86,6388.07,782.43,30.05,1330.95,2728.61,626.85,889.18,12383.84,1376.91,5605.64,943.68,11227.68,3857.94,6361.78,1126.49,42883.96
2023-03-25 13:00:00,60.64,48.97,62.42,45.21,8283.26,1031.64,88.48,2206.79,3170.27,788.91,997.17,12868.52,1412.42,5599.26,919.11,11188.73,4054.84,6498.77,1115.51,43657.16
2023-03-25 14:00:00,63.79,54.22,65.69,48.23,10436.91,1347.8,201.13,3930.73,3153.68,798.91,1004.66,13301.91,1451.31,5538.34,903.09,11149.81,4214.54,6704.3,1114.38,44377.69
2023-03-25 15:00:00,71.77,61.34,72.04,58.43,11832.17,1922.25,377.13,4301.03,3107.18,862.02,1262.56,13724.21,1507.44,5480.63,907.36,11275.85,4385.69,7053.16,1127.46,45461.8
2023-03-25 16:00:00,73.96,64.57,75.13,60.46,11827.89,1977.21,374.42,4307.25,3066.08,834.59,1268.34,14086.59,1552.46,5527.83,900.59,11652.56,4457.39,7460.01,1158.15,46795.57
2023-03-25 17:00:00,76.01,67.65,77.62,62.57,11739.8,1967.3,374.65,4275.27,2986.12,875.98,1260.48,14162.16,1580.86,5550.35,934.0,11950.8,4445.74,7797.31,1179.9,47601.11
2023-03-25 18:00:00,78.53,69.68,78.97,65.03,11218.35,1890.27,374.38,4179.68,2725.72,843.59,1204.71,13750.67,1562.44,5442.44,935.47,11917.82,4270.45,7915.27,1188.35,46982.91
2023-03-25 19:00:00,79.38,71.17,80.02,66.31,7785.03,1384.4,258.89,3418.62,1423.41,594.01,705.7,13026.36,1500.24,4941.75,928.3,11437.72,3993.58,7651.41,1176.81,44656.18
2023-03-25 20:00:00,80.1,72.51,80.53,67.43,1497.19,250.57,43.76,930.16,111.61,89.22,71.87,12523.6,1457.81,4856.98,944.54,11301.3,3886.62,7444.77,1202.32,43617.94
2023-03-25 21:00:00,80.98,73.98,80.95,69.28,1.73,0.0,0.0,1.54,0.19,0.0,0.0,12033.81,1371.81,4896.15,936.07,10990.44,3697.5,7073.16,1185.13,42184.08
2023-03-25 22:00:00,81.31,74.23,80.32,71.34,0.2,0.0,0.0,0.0,0.18,0.0,0.02,11463.05,1297.93,4895.6,915.47,10561.78,3501.54,6669.8,1123.11,40428.28
2023-03-25 23:00:00,80.84,73.88,79.29,71.15,0.23,0.0,0.0,0.01,0.2,0.0,0.02,10864.76,1186.03,5140.23,877.05,9963.53,3367.57,6171.74,1071.66,38642.56
2023-03-26 00:00:00,79.7,73.17,76.81,71.26,0.21,0.0,0.0,0.01,0.18,0.0,0.02,10240.95,1122.27,5305.18,846.63,9449.61,3051.73,5775.48,1020.1,36811.97
2023-03-26 01:00:00,75.94,68.86,72.62,68.96,0.21,0.0,0.0,0.0,0.19,0.0,0.02,9795.7,1124.18,5311.31,833.29,9042.49,2893.84,5469.41,991.47,35461.68
2023-03-26 02:00:00,71.52,62.76,69.4,65.49,0.21,0.0,0.0,0.01,0.18,0.0,0.02,9423.34,1116.27,5158.61,824.5,8758.03,2844.24,5262.21,971.62,34358.81
2023-03-26 03:00:00,68.1,58.61,67.84,57.8,0.21,0.0,0.0,0.01,0.18,0.0,0.02,9305.41,1116.23,5136.07,825.96,8679.4,2891.67,5153.52,965.53,34073.79
2023-03-26 04:00:00,66.79,56.55,66.1,56.54,0.21,0.0,0.0,0.01,0.18,0.0,0.02,9286.78,1132.85,5212.7,846.68,8757.24,2855.26,5114.8,965.96,34172.26
2023-03-26 05:00:00,64.82,52.64,64.28,54.33,0.2,0.0,0.0,0.01,0.17,0.0,0.02,9392.62,1144.64,5456.7,876.58,9023.1,2853.8,5155.28,1002.99,34905.7
2023-03-26 06:00:00,64.0,51.73,63.68,53.49,0.21,0.0,0.0,0.01,0.18,0.0,0.02,9417.38,1167.68,5400.4,904.89,9265.25,2925.6,5321.01,1033.35,35435.55
2023-03-26 07:00:00,63.26,51.34,62.41,52.19,0.2,0.0,0.0,0.01,0.17,0.0,0.02,9453.21,1167.18,5280.99,936.45,9642.65,3036.76,5505.59,1066.97,36089.79
2023-03-26 08:00:00,62.72,50.98,60.57,51.25,99.46,9.74,2.0,4.72,55.04,0.73,27.23,9801.98,1204.48,5324.92,961.12,10099.43,3141.68,5778.01,1100.43,37412.03
2023-03-26 09:00:00,62.42,51.03,61.19,48.52,3116.86,564.06,122.84,1078.83,749.04,67.43,534.66,10346.04,1225.97,5492.17,966.98,10466.32,3311.22,6006.58,1114.34,38929.63
2023-03-26 10:00:00,61.74,46.74,60.75,44.47,6155.87,1379.46,272.18,1702.1,1370.14,308.99,1123.0,10716.09,1230.61,5449.33,953.41,10514.09,3486.39,6183.41,1092.12,39625.46
2023-03-26 11:00:00,61.81,46.02,60.39,44.71,7190.19,1566.7,317.13,2175.74,1478.25,458.63,1193.74,10968.53,1239.91,5404.69,932.72,10534.62,3665.65,6335.93,1076.07,40158.12
2023-03-26 12:00:00,61.83,45.23,60.53,44.35,8817.6,1776.74,379.71,3319.66,1615.15,579.73,1146.61,11244.07,1264.26,5403.12,919.78,10616.1,3800.76,6478.17,1084.48,40810.76
2023-03-26 13:00:00,62.28,45.43,61.53,44.32,10181.18,1971.47,377.07,4167.01,1782.95,737.81,1144.87,11499.06,1332.57,5406.24,906.9,10840.8,3975.5,6738.45,1096.96,41796.48
2023-03-26 14:00:00,64.94,50.48,65.05,47.53,10839.93,1979.73,376.59,4377.48,2179.7,763.13,1163.3,11838.04,1351.36,5430.38,901.8,11112.8,4201.11,7076.88,1122.4,43034.76
2023-03-26 15:00:00,69.87,57.08,68.41,56.59,11032.48,1979.49,376.6,4407.27,2285.57,784.96,1198.59,12326.77,1346.6,5458.09,913.75,11529.14,4450.78,7536.68,1161.24,44723.06
2023-03-26 16:00:00,73.49,61.84,71.11,60.47,11149.93,1979.66,374.86,4426.18,2340.58,800.79,1227.86,12768.12,1394.34,5471.4,939.49,11990.96,4624.09,8056.85,1203.95,46449.21
2023-03-26 17:00:00,76.55,65.95,73.45,63.54,10457.41,1970.69,376.77,4404.23,1811.88,759.39,1134.45,12929.13,1461.65,5497.48,961.08,12403.93,4660.82,8511.11,1224.75,47649.96
2023-03-26 18:00:00,78.31,68.49,73.19,66.65,9715.82,1933.88,377.31,4286.47,1549.17,672.81,896.18,12855.86,1484.03,5446.0,965.34,12386.14,4526.06,8701.97,1222.18,47587.59
2023-03-26 19:00:00,80.66,70.26,73.35,68.07,7083.96,1482.15,263.43,3519.65,836.0,389.6,593.13,12760.01,1453.19,4976.32,956.08,12192.84,4348.1,8560.27,1200.08,46446.9
2023-03-26 20:00:00,82.41,71.8,73.16,69.89,1524.86,283.23,46.99,986.85,79.32,51.54,76.93,12854.1,1493.27,5025.46,989.09,12423.83,4347.55,8521.94,1205.7,46860.93
2023-03-26 21:00:00,84.17,73.47,74.13,73.54,1.98,0.01,0.0,1.78,0.19,0.0,0.0,12634.96,1447.19,5047.27,971.72,12151.78,4229.26,8186.19,1168.97,45837.33
2023-03-26 22:00:00,84.71,73.7,73.65,74.64,0.23,0.0,0.0,0.01,0.2,0.0,0.02,12140.98,1377.15,5072.69,930.37,11280.04,4009.44,7567.39,1111.05,43489.11
2023-03-26 23:00:00,84.35,73.0,73.17,74.6,0.22,0.0,0.0,0.01,0.19,0.0,0.02,11574.97,1261.27,5277.3,883.94,10283.53,3702.37,6927.56,1042.34,40953.29
2023-03-27 00:00:00,83.34,71.6,72.52,74.04,0.22,0.0,0.0,0.01,0.19,0.0,0.02,10958.34,1215.1,5447.81,859.16,9578.57,3420.29,6355.69,980.51,38815.47
2023-03-27 01:00:00,80.45,68.2,71.46,71.17,0.22,0.0,0.0,0.01,0.19,0.0,0.02,10510.79,1154.29,5414.04,841.91,9096.33,3346.59,6016.34,951.46,37331.75
2023-03-27 02:00:00,77.32,64.35,70.49,67.88,0.22,0.0,0.0,0.01,0.19,0.0,0.02,10244.86,1118.86,5375.53,835.31,8865.37,3098.67,5780.27,936.84,36255.72
2023-03-27 03:00:00,73.71,60.18,68.78,61.2,0.21,0.0,0.0,0.01,0.18,0.0,0.02,10178.71,1111.76,5379.04,847.2,8873.59,3018.8,5643.62,932.99,35985.7
2023-03-27 04:00:00,72.19,58.71,68.72,58.86,0.21,0.0,0.0,0.01,0.18,0.0,0.02,10211.06,1125.62,5208.14,870.26,9130.53,3148.62,5680.44,938.3,36312.98
2023-03-27 05:00:00,70.52,56.01,68.03,56.31,0.21,0.0,0.0,0.01,0.18,0.0,0.02,10577.91,1203.51,5078.91,926.02,9851.7,3204.9,5911.56,977.04,37731.55
2023-03-27 06:00:00,69.66,53.71,67.36,55.07,0.21,0.0,0.0,0.01,0.18,0.0,0.02,11162.24,1331.37,5231.67,1031.29,11131.9,3477.93,6378.48,1059.21,40804.08
2023-03-27 07:00:00,69.68,53.0,67.37,55.1,0.21,0.0,0.0,0.01,0.18,0.0,0.02,11419.1,1383.36,5360.27,1095.9,11998.73,3571.23,6658.4,1117.69,42604.66
2023-03-27 08:00:00,69.07,51.08,67.47,53.83,74.84,7.72,1.41,5.97,46.23,1.89,11.62,11538.64,1409.36,5492.63,1094.66,12127.05,3533.47,6667.97,1114.1,42977.87
2023-03-27 09:00:00,67.46,49.32,66.78,51.46,2725.33,423.42,59.27,1281.96,639.58,72.28,248.82,11814.7,1429.37,5460.36,1085.97,12092.9,3643.42,6706.03,1110.18,43342.93
2023-03-27 10:00:00,66.16,46.09,65.12,46.73,6668.42,715.96,166.24,3675.45,1305.94,187.39,617.44,12043.34,1417.79,5450.56,1069.73,12056.34,3748.3,6778.08,1107.37,43671.5
2023-03-27 11:00:00,66.09,45.8,64.97,46.89,8238.47,886.97,184.13,4258.85,1718.69,418.49,771.34,12224.12,1430.45,5434.33,1037.7,11931.11,3914.24,6803.85,1095.76,43871.55
2023-03-27 12:00:00,66.0,45.39,64.61,46.36,9316.07,1162.65,276.08,4392.0,1974.13,571.85,939.36,12386.13,1460.66,5414.13,1005.8,11825.92,4097.97,6902.2,1099.69,44192.5
2023-03-27 13:00:00,66.06,45.35,64.52,46.24,9384.27,1088.87,303.42,4397.34,2179.45,484.45,930.74,12631.16,1491.14,5425.58,987.85,11787.1,4202.85,7178.02,1106.42,44810.12
2023-03-27 14:00:00,66.94,47.78,65.59,48.87,9417.68,1020.29,270.02,4303.75,2416.09,473.19,934.34,12852.64,1528.81,5523.68,976.37,11762.01,4224.61,7539.94,1129.21,45537.26
2023-03-27 15:00:00,69.91,52.68,68.12,56.34,9569.09,1198.48,254.41,4220.45,2467.85,503.88,924.02,13111.94,1551.7,5556.19,966.9,11927.43,4334.45,7843.49,1160.55,46452.64
2023-03-27 16:00:00,71.93,55.39,69.52,59.13,9214.74,1213.96,289.78,4164.29,2285.31,405.67,855.73,13322.24,1582.95,5531.48,969.92,12102.7,4414.85,8159.51,1185.97,47269.63
2023-03-27 17:00:00,74.25,58.89,71.77,62.23,8649.76,1241.35,352.57,3964.05,2060.7,446.26,584.83,13343.55,1596.79,5155.98,972.77,12250.42,4356.12,8365.74,1192.76,47234.13
2023-03-27 18:00:00,75.94,62.09,73.21,63.88,6779.06,1132.88,337.73,3313.75,1274.66,371.78,348.26,13019.03,1584.77,5004.35,977.79,12010.25,4317.52,8277.79,1168.69,46360.2
2023-03-27 19:00:00,77.82,64.49,74.68,65.74,3491.36,645.26,213.43,1886.6,414.26,153.46,178.35,12899.11,1526.79,4931.32,993.86,11962.66,4249.91,8222.37,1143.07,45929.1
2023-03-27 20:00:00,79.03,66.51,75.86,68.44,565.6,100.41,30.82,351.85,33.61,19.51,29.4,12928.93,1574.44,4990.04,1015.55,12038.85,4317.39,8274.08,1169.19,46308.47
2023-03-27 21:00:00,80.16,68.3,77.2,70.68,4.3,3.82,0.0,0.25,0.22,0.0,0.01,12822.7,1530.13,5098.64,1001.86,11864.17,4195.22,8035.46,1156.17,45704.35
2023-03-27 22:00:00,79.94,67.97,76.76,71.26,0.9,0.66,0.0,0.02,0.2,0.0,0.02,12365.58,1462.09,5258.43,957.82,11264.77,3991.23,7446.34,1102.85,43849.1
2023-03-27 23:00:00,79.31,66.95,75.86,71.27,0.22,0.0,0.0,0.01,0.19,0.0,0.02,11685.93,1343.56,5370.21,913.46,10427.52,3692.57,6799.39,1044.01,41276.65
2023-03-28 00:00:00,78.35,65.16,74.82,70.39,0.27,0.0,0.0,0.01,0.24,0.0,0.02,11241.18,1240.56,5390.42,877.41,9761.78,3408.45,6369.62,1016.67,39306.09
2023-03-28 01:00:00,77.68,63.2,73.4,69.23,0.27,0.0,0.0,0.0,0.25,0.0,0.02,10783.22,1186.7,5379.65,862.62,9382.62,3305.44,6003.39,976.68,37880.31
2023-03-28 02:00:00,75.83,60.78,72.48,66.58,0.29,0.0,0.0,0.0,0.27,0.0,0.02,10518.31,1166.11,5391.11,864.2,9194.58,3237.68,5731.88,960.68,37064.53
2023-03-28 03:00:00,73.21,57.71,71.7,60.03,0.29,0.0,0.0,0.0,0.27,0.0,0.02,10362.72,1161.01,5356.99,874.2,9207.08,3209.03,5621.89,969.88,36762.81
2023-03-28 04:00:00,72.67,57.24,71.42,58.3,0.28,0.0,0.0,0.0,0.26,0.0,0.02,10424.11,1171.06,5370.8,898.95,9500.62,3177.9,5636.01,986.97,37166.41
2023-03-28 05:00:00,71.69,56.33,70.66,56.55,0.27,0.0,0.0,0.0,0.25,0.0,0.02,10818.64,1224.74,5415.69,958.73,10254.05,3274.79,5855.44,1035.99,38838.05
2023-03-28 06:00:00,71.15,55.29,69.93,55.82,0.28,0.0,0.0,0.0,0.26,0.0,0.02,11405.87,1364.85,5469.08,1059.57,11633.71,3560.51,6351.7,1130.1,41975.4
2023-03-28 07:00:00,70.91,54.56,69.45,55.39,0.29,0.0,0.0,0.0,0.27,0.0,0.02,11614.78,1430.97,5535.46,1118.03,12365.3,3671.32,6613.36,1176.56,43525.78
2023-03-28 08:00:00,70.06,53.33,68.49,53.4,112.2,8.38,3.83,5.65,69.26,0.24,24.84,11723.96,1427.26,5429.95,1117.18,12490.42,3629.17,6624.25,1158.1,43600.29
2023-03-28 09:00:00,69.49,52.5,67.08,51.78,2471.88,664.79,140.91,462.66,780.94,26.07,396.51,11898.47,1433.73,5564.14,1105.93,12476.82,3633.31,6599.43,1150.28,43862.11
2023-03-28 10:00:00,67.24,47.96,65.49,46.18,4640.75,1433.48,306.86,546.25,1431.72,45.97,876.47,12145.54,1454.35,5566.49,1089.75,12369.41,3588.28,6576.93,1126.56,43917.31
