time,temp_2m_south,temp_2m_north,temp_2m_east,temp_2m_west
2023-04-20 21:00:00,84.38275400000005,77.93486600000007,76.17167600000003,81.10414399999999
2023-04-20 22:00:00,83.75514799999999,76.36393400000003,75.16643000000003,81.75574400000004
2023-04-20 23:00:00,83.46066800000004,75.45876800000008,74.84309600000009,81.879728
2023-04-21 00:00:00,81.68444600000007,74.00791400000004,74.31044000000004,81.2489
2023-04-21 01:00:00,79.42400600000003,71.73330800000005,73.34807000000004,80.22743600000003
2023-04-21 02:00:00,78.55208600000005,69.40670000000009,73.03730000000009,77.44899200000009
2023-04-21 03:00:00,75.02651600000009,65.00633000000005,72.07871000000006,69.22013000000007
2023-04-21 04:00:00,73.81967000000004,63.39236000000001,71.74061600000002,67.20342800000009
2023-04-21 05:00:00,72.96904400000001,62.261330000000086,70.95866000000004,65.49038600000002
2023-04-21 06:00:00,72.76031600000006,60.92303000000002,69.77026400000008,64.63119200000003
2023-04-21 07:00:00,72.01274000000004,59.69966000000005,69.06110000000008,63.73119200000002
2023-04-21 08:00:00,71.59526600000008,58.46237600000002,68.49113000000001,62.35532600000005
2023-04-21 09:00:00,70.243232,57.640316,67.66057400000005,60.06128000000003
2023-04-21 10:00:00,69.32813000000007,56.33821400000001,66.21877400000008,55.16164400000006
2023-04-21 11:00:00,69.26342000000004,56.33330000000003,66.07562000000001,55.12868600000009
2023-04-21 12:00:00,69.67706000000007,56.16950000000001,66.40196000000006,54.70026800000003
2023-04-21 13:00:00,69.89828000000009,56.30608400000009,66.28535600000008,54.67442000000001
2023-04-21 14:00:00,70.78359200000003,59.71645400000001,67.460072,57.18300800000003
2023-04-21 15:00:00,73.83779600000001,65.515316,71.38796000000002,64.431086
2023-04-21 16:00:00,76.29357200000005,68.259326,72.83287400000002,67.40600000000003
2023-04-21 17:00:00,77.84996000000008,70.34930600000006,74.22413000000002,69.08225000000009
2023-04-21 18:00:00,79.15375399999999,71.83349600000004,75.34770800000003,71.17865600000009
2023-04-21 19:00:00,80.77791199999999,72.90467600000004,76.31020400000001,72.25664
2023-04-21 20:00:00,82.09634,73.83493400000008,76.50114800000004,74.037794
2023-04-21 21:00:00,82.62800600000008,75.01904600000002,77.127656,77.01141200000004
2023-04-21 22:00:00,82.55285600000002,74.83107200000005,76.78598000000001,78.76760000000004
2023-04-21 23:00:00,81.47631200000005,74.33920400000007,76.28675000000008,78.83015
2023-04-22 00:00:00,80.828888,73.28881400000006,74.91533000000004,78.92452400000003
2023-04-22 01:00:00,78.78857,71.27819600000007,73.09418000000002,78.16154000000003
2023-04-22 02:00:00,75.5648600000001,67.26066800000004,71.46309200000003,75.02774000000007
2023-04-22 03:00:00,71.21584400000003,62.29880600000001,69.493748,66.002234
2023-04-22 04:00:00,69.31958000000006,60.83393000000008,68.51996600000005,64.12917200000008
2023-04-22 05:00:00,68.15593400000003,58.813700000000004,66.25796000000008,63.684320000000085
2023-04-22 06:00:00,67.03566800000004,57.37164800000005,64.8293360000001,61.96618400000008
2023-04-22 07:00:00,66.29342000000008,56.510492,63.79547000000001,61.11129200000007
2023-04-22 08:00:00,66.10802000000007,56.386616000000075,62.84570000000002,60.74088800000006
2023-04-22 09:00:00,64.93541000000005,55.86526400000004,61.07244800000002,59.42631200000005
2023-04-22 10:00:00,64.656572,53.54072600000006,59.97236000000005,56.32169000000008
2023-04-22 11:00:00,64.78127600000008,53.613770000000024,60.00242000000007,56.107580000000006
2023-04-22 12:00:00,64.78802600000003,53.25809000000008,60.129104000000076,55.874606000000085
2023-04-22 13:00:00,65.66205200000002,54.57092,61.12958000000005,56.80194800000002
2023-04-22 14:00:00,67.55090000000008,58.41276800000003,64.76529200000002,59.96777000000007
2023-04-22 15:00:00,72.81644000000007,63.726907999999995,69.37602800000008,67.790156
2023-04-22 16:00:00,74.95532600000004,66.10082000000003,71.49639200000006,70.7354240000001
2023-04-22 17:00:00,77.16934400000004,68.0916740000001,73.741712,73.49468000000007
2023-04-22 18:00:00,78.541646,68.32976,74.68538000000005,74.58566000000002
2023-04-22 19:00:00,79.39495400000001,68.31546800000007,75.23510000000009,75.22169000000008
2023-04-22 20:00:00,80.97648799999999,67.94378600000002,76.04402000000003,76.33940000000007
2023-04-22 21:00:00,81.97826000000006,67.20128600000007,76.04209400000009,78.16190000000005
2023-04-22 22:00:00,80.58329600000002,63.22258400000004,75.40439000000006,75.77160800000003
2023-04-22 23:00:00,79.49930000000003,61.99584800000008,74.08616000000006,73.55836400000003
2023-04-23 00:00:00,78.53612000000004,60.76835600000008,73.00124600000005,72.72064400000005
2023-04-23 01:00:00,77.35220600000001,60.04067000000009,71.13794000000006,70.66247000000001
2023-04-23 02:00:00,76.21781,58.19576000000001,69.40925600000008,68.18032400000004
2023-04-23 03:00:00,72.93367400000008,55.02277400000003,67.64068400000004,60.34784000000003
2023-04-23 04:00:00,71.98023200000006,54.12585200000003,67.34235200000009,57.800066
2023-04-23 05:00:00,70.72745000000006,51.99427400000002,65.45237000000002,55.17266000000008
2023-04-23 06:00:00,70.07536400000002,51.548630000000074,65.33531600000006,54.24512000000003
2023-04-23 07:00:00,69.80367200000003,50.526500000000034,64.89865400000005,54.34134800000008
