TIME,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
04/21/2023 03:00,"9,992.83","1,201.08","5,200.86",832.20,"9,349.46","3,190.84","5,684.53",966.31,"36,418.11"
04/21/2023 04:00,"9,835.52","1,181.63","5,088.49",823.60,"9,183.64","3,047.69","5,580.86",953.03,"35,694.46"
04/21/2023 05:00,"9,865.97","1,190.37","5,130.10",824.73,"9,225.91","3,026.13","5,590.08",958.33,"35,811.61"
04/21/2023 06:00,"10,151.56","1,212.22","5,104.86",857.44,"9,714.02","3,127.88","5,820.57",985.35,"36,973.90"
04/21/2023 07:00,"10,771.06","1,313.72","5,351.55",922.12,"10,758.47","3,395.00","6,318.53","1,049.45","39,879.90"
04/21/2023 08:00,"11,047.45","1,386.53","5,450.63",957.09,"11,209.87","3,451.77","6,603.55","1,080.03","41,186.92"
04/21/2023 09:00,"11,287.78","1,392.29","5,461.09",970.29,"11,431.99","3,491.75","6,795.63","1,087.94","41,918.76"
04/21/2023 10:00,"11,805.88","1,464.01","5,524.05",984.19,"11,749.36","3,633.08","6,983.91","1,095.12","43,239.60"
04/21/2023 11:00,"12,309.97","1,518.09","5,590.95","1,000.59","11,982.96","3,811.83","7,123.52","1,104.65","44,442.56"
04/21/2023 12:00,"12,656.42","1,531.05","5,591.71",995.28,"12,083.69","4,088.50","7,098.46","1,120.14","45,165.25"
04/21/2023 13:00,"12,969.03","1,542.01","5,496.92",993.12,"12,204.15","4,366.58","7,181.42","1,129.80","45,883.02"
04/21/2023 14:00,"13,431.56","1,557.04","5,511.47","1,002.05","12,459.08","4,573.82","7,302.25","1,162.83","47,000.10"
04/21/2023 15:00,"13,934.76","1,589.26","5,582.80","1,015.57","12,704.68","4,738.46","7,586.01","1,191.94","48,343.48"
04/21/2023 16:00,"14,330.76","1,629.87","5,653.91","1,030.80","12,981.60","4,905.57","7,960.33","1,230.37","49,723.21"
04/21/2023 17:00,"14,537.03","1,680.65","5,705.22","1,061.74","13,371.12","4,732.19","8,281.12","1,281.38","50,650.44"
04/21/2023 18:00,"14,381.03","1,680.00","5,661.83","1,073.14","13,615.80","4,494.43","8,520.41","1,299.30","50,725.94"
04/21/2023 19:00,"13,882.49","1,605.45","5,577.95","1,063.68","13,268.10","4,397.55","8,497.63","1,295.36","49,588.21"
04/21/2023 20:00,"13,207.32","1,594.04","5,261.84","1,034.22","12,604.72","4,165.52","8,147.08","1,268.92","47,283.67"
04/21/2023 21:00,"12,899.57","1,579.04","5,114.58","1,024.62","12,261.71","4,098.79","7,912.22","1,226.75","46,117.28"
04/21/2023 22:00,"12,576.17","1,531.59","5,058.66","1,010.20","12,094.17","3,965.67","7,643.04","1,177.22","45,056.72"
04/21/2023 23:00,"11,989.32","1,442.95","4,977.78",960.34,"11,370.44","3,764.77","7,183.09","1,107.99","42,796.68"
04/21/2023 24:00,"11,490.82","1,358.37","5,038.40",908.95,"10,653.01","3,523.69","6,653.77","1,045.51","40,672.54"
04/22/2023 01:00,"10,928.13","1,267.50","5,125.12",876.68,"10,019.99","3,349.01","6,144.31","1,025.83","38,736.57"
04/22/2023 02:00,"10,350.04","1,209.63","5,358.42",850.66,"9,496.08","3,177.47","5,774.08","1,000.32","37,216.70"
04/22/2023 03:00,"9,972.27","1,168.25","5,292.57",833.29,"9,145.31","3,080.67","5,493.58",980.24,"35,966.18"
04/22/2023 04:00,"9,693.54","1,136.68","5,320.15",826.38,"8,993.42","2,916.46","5,340.46",966.03,"35,193.11"
04/22/2023 05:00,"9,483.66","1,128.92","5,321.64",824.80,"8,926.79","2,880.76","5,322.14",970.14,"34,858.87"
04/22/2023 06:00,"9,457.89","1,145.95","5,323.81",835.10,"9,062.90","2,911.03","5,330.67",982.77,"35,050.12"
04/22/2023 07:00,"9,610.28","1,180.86","5,314.07",859.24,"9,460.06","3,002.38","5,499.50","1,006.72","35,933.11"
04/22/2023 08:00,"9,748.81","1,231.06","5,346.60",883.51,"9,777.25","3,091.65","5,686.09","1,031.44","36,796.41"
04/22/2023 09:00,"10,222.71","1,288.65","5,419.83",917.83,"10,330.31","3,260.45","5,995.27","1,063.42","38,498.48"
04/22/2023 10:00,"10,714.20","1,285.18","5,487.06",933.72,"10,800.11","3,455.64","6,215.70","1,078.06","39,969.67"
04/22/2023 11:00,"11,147.21","1,297.08","5,555.27",944.43,"11,103.34","3,659.34","6,345.30","1,091.75","41,143.71"
04/22/2023 12:00,"11,574.98","1,381.38","5,648.52",946.31,"11,393.38","3,870.77","6,500.93","1,111.46","42,427.73"
04/22/2023 13:00,"11,925.43","1,393.84","5,694.54",943.21,"11,624.72","4,114.97","6,679.60","1,125.96","43,502.27"
04/22/2023 14:00,"12,242.88","1,422.77","5,701.99",942.75,"11,790.48","4,269.73","6,971.37","1,150.68","44,492.66"
04/22/2023 15:00,"12,554.12","1,484.97","5,744.24",942.31,"11,744.61","4,369.86","7,363.39","1,175.54","45,379.04"
04/22/2023 16:00,"12,938.64","1,516.82","5,810.60",946.96,"11,733.35","4,514.60","7,659.95","1,207.36","46,328.28"
04/22/2023 17:00,"13,122.94","1,546.65","5,851.04",951.81,"11,686.55","4,494.29","7,747.97","1,222.09","46,623.35"
04/22/2023 18:00,"13,164.43","1,571.66","5,823.28",962.48,"11,608.56","4,387.51","7,752.88","1,207.25","46,478.05"
04/22/2023 19:00,"12,816.76","1,518.85","5,683.12",968.96,"11,256.54","4,311.19","7,686.78","1,198.45","45,440.66"
04/22/2023 20:00,"12,347.22","1,474.34","5,329.25",955.32,"11,113.78","4,185.72","7,570.88","1,169.92","44,146.43"
04/22/2023 21:00,"12,335.17","1,517.49","5,134.18",907.75,"11,351.49","4,171.79","7,504.28","1,175.95","44,098.10"
04/22/2023 22:00,"11,847.81","1,447.68","5,210.06",942.62,"11,004.64","4,029.63","7,351.29","1,146.14","42,979.88"
04/22/2023 23:00,"11,290.78","1,329.15","5,288.78",951.17,"10,333.19","3,825.82","6,996.28","1,100.38","41,115.54"
04/22/2023 24:00,"10,795.65","1,249.82","5,330.71",925.36,"9,838.08","3,541.45","6,560.88","1,054.93","39,296.89"
04/23/2023 01:00,"10,178.69","1,218.84","5,264.21",913.01,"9,348.80","3,451.27","6,177.24","1,015.99","37,568.04"
04/23/2023 02:00,"9,746.88","1,166.75","5,282.12",896.84,"8,988.63","3,310.20","5,822.60",991.20,"36,205.22"
04/23/2023 03:00,"9,452.28","1,101.35","5,276.12",889.86,"8,711.32","3,171.22","5,543.16",970.79,"35,116.09"
04/23/2023 04:00,"9,289.14","1,086.02","5,310.63",884.13,"8,638.19","3,107.33","5,346.79",959.88,"34,622.11"
04/23/2023 05:00,"9,170.73","1,115.39","5,274.74",899.55,"8,632.69","3,059.05","5,274.91",943.31,"34,370.36"
04/23/2023 06:00,"9,174.51","1,102.91","5,270.76",888.49,"8,759.95","3,041.84","5,231.76",957.00,"34,427.23"
04/23/2023 07:00,"9,082.28","1,187.72","5,306.24",922.74,"9,141.99","3,105.01","5,261.61",983.01,"34,990.60"
04/23/2023 08:00,"9,010.45","1,261.17","5,360.90",969.36,"9,773.66","3,114.00","5,441.39","1,019.32","35,950.25"
04/23/2023 09:00,"9,328.86","1,333.95","5,426.76","1,002.72","10,497.07","3,232.25","5,685.50","1,053.48","37,560.59"
04/23/2023 10:00,"9,805.64","1,382.77","5,496.65","1,039.12","11,201.80","3,342.77","6,004.01","1,083.19","39,355.94"
04/23/2023 11:00,"10,018.61","1,399.96","5,479.20","1,041.92","11,621.95","3,389.95","6,226.46","1,099.88","40,277.93"
04/23/2023 12:00,"10,162.97","1,389.79","5,541.24","1,042.93","11,815.95","3,435.91","6,355.97","1,110.35","40,855.11"
04/23/2023 13:00,"10,308.85","1,405.93","5,528.46","1,038.62","11,858.00","3,635.35","6,411.05","1,112.09","41,298.35"
04/23/2023 14:00,"10,438.62","1,404.48","5,510.94","1,021.96","11,679.50","3,257.04","6,342.79","1,117.52","40,772.84"
04/23/2023 15:00,"10,372.33","1,383.30","5,499.94",989.79,"11,345.83","3,031.08","6,275.08","1,118.09","40,015.44"
04/23/2023 16:00,"10,300.59","1,344.45","5,484.32",961.93,"11,140.06","3,030.50","6,258.72","1,125.67","39,646.24"
04/23/2023 17:00,"10,286.44","1,341.39","5,483.30",959.57,"11,035.71","3,055.06","6,370.37","1,130.15","39,661.99"
04/23/2023 18:00,"10,276.79","1,343.73","5,454.72",968.00,"11,032.33","3,112.97","6,515.14","1,139.58","39,843.25"
04/23/2023 19:00,"10,273.55","1,348.22","5,274.19",961.46,"11,100.14","3,141.48","6,644.78","1,156.60","39,900.41"
04/23/2023 20:00,"10,472.77","1,375.96","5,117.93",901.20,"11,379.40","3,146.57","6,689.83","1,177.71","40,261.38"
04/23/2023 21:00,"10,779.50","1,437.24","5,046.13",941.19,"11,830.76","3,289.79","6,870.23","1,212.29","41,407.11"
04/23/2023 22:00,"10,549.74","1,469.02","5,142.98",932.13,"11,549.76","3,315.32","6,762.86","1,182.70","40,904.51"
04/23/2023 23:00,"10,088.62","1,379.18","5,111.42",950.01,"10,891.61","3,119.32","6,340.80","1,118.40","38,999.35"
04/23/2023 24:00,"9,563.70","1,304.75","5,066.78",925.51,"10,098.47","2,906.05","5,884.66","1,058.58","36,808.49"
04/24/2023 01:00,"9,189.89","1,233.71","4,999.65",870.85,"9,402.20","2,782.25","5,543.40","1,032.12","35,054.07"
04/24/2023 02:00,"8,915.15","1,215.03","4,983.33",852.17,"9,096.58","2,644.99","5,344.36","1,012.86","34,064.47"
04/24/2023 03:00,"8,806.68","1,203.79","4,978.36",850.17,"9,055.91","2,492.41","5,245.41","1,010.33","33,643.07"
04/24/2023 04:00,"8,798.37","1,210.40","4,931.25",854.77,"9,096.32","2,543.64","5,230.86","1,006.64","33,672.26"
04/24/2023 05:00,"9,022.11","1,205.81","4,950.37",884.32,"9,417.30","2,513.66","5,351.29","1,019.67","34,364.53"
04/24/2023 06:00,"9,488.50","1,328.54","4,993.28",925.17,"10,233.09","2,572.89","5,683.48","1,062.68","36,287.63"
04/24/2023 07:00,"10,131.26","1,479.01","5,091.70","1,014.55","11,572.80","2,788.56","6,289.93","1,138.87","39,506.70"
04/24/2023 08:00,"10,433.73","1,566.06","5,104.15","1,051.68","12,231.84","2,867.99","6,626.48","1,175.20","41,057.14"
04/24/2023 09:00,"10,683.67","1,578.63","5,132.36","1,054.51","12,274.12","2,882.91","6,701.47","1,181.61","41,489.29"
04/24/2023 10:00,"10,908.14","1,559.80","5,152.89","1,047.41","12,099.76","2,915.03","6,718.26","1,175.35","41,576.63"
04/24/2023 11:00,"11,031.03","1,535.62","5,188.43","1,035.48","11,894.24","2,957.36","6,644.77","1,161.44","41,448.37"
04/24/2023 12:00,"11,074.96","1,504.37","5,366.95","1,025.19","11,673.25","3,008.50","6,528.46","1,149.01","41,330.68"
04/24/2023 13:00,"11,236.41","1,480.55","5,468.39","1,009.47","11,517.11","3,115.23","6,501.82","1,124.08","41,453.06"
04/24/2023 14:00,"11,503.47","1,460.52","5,479.21",999.64,"11,445.75","3,261.00","6,560.17","1,120.56","41,830.32"
04/24/2023 15:00,"11,676.04","1,439.41","5,473.82",985.45,"11,283.73","3,398.90","6,634.40","1,117.16","42,008.91"
04/24/2023 16:00,"11,940.35","1,446.04","5,403.67",980.45,"11,313.05","3,472.15","6,737.97","1,111.70","42,405.40"
04/24/2023 17:00,"12,097.29","1,461.07","5,335.12",974.25,"11,492.30","3,502.86","6,882.67","1,127.80","42,873.35"
04/24/2023 18:00,"12,135.87","1,461.36","5,330.82",960.62,"11,694.55","3,578.26","7,082.47","1,129.95","43,373.91"
04/24/2023 19:00,"12,015.80","1,490.99","5,349.61",887.79,"11,951.20","3,549.78","7,123.41","1,122.67","43,491.26"
04/24/2023 20:00,"11,930.67","1,509.53","5,325.90",897.38,"12,042.98","3,475.77","7,167.83","1,125.91","43,475.97"
04/24/2023 21:00,"12,027.66","1,541.17","5,282.85",929.76,"12,270.77","3,641.93","7,262.84","1,154.51","44,111.49"
04/24/2023 22:00,"11,729.85","1,491.72","5,226.13",985.21,"11,802.54","3,618.43","7,135.88","1,135.22","43,124.97"
04/24/2023 23:00,"11,107.03","1,386.26","5,177.26",945.20,"10,886.46","3,418.77","6,683.80","1,081.89","40,686.66"
04/24/2023 24:00,"10,409.69","1,273.63","5,136.06",896.78,"9,996.97","3,126.20","6,164.59","1,029.49","38,033.42"
04/25/2023 01:00,"9,918.92","1,208.75","5,090.81",858.23,"9,308.60","2,936.43","5,726.33",972.29,"36,020.37"
04/25/2023 02:00,"9,614.16","1,161.98","5,069.94",837.41,"8,920.72","2,799.18","5,532.18",948.16,"34,883.72"
04/25/2023 03:00,"9,477.99","1,136.97","5,073.63",827.70,"8,703.13","2,649.02","5,396.33",939.89,"34,204.65"
04/25/2023 04:00,"9,378.49","1,109.35","5,089.91",824.35,"8,598.47","2,605.07","5,336.27",939.65,"33,881.54"
04/25/2023 05:00,"9,518.02","1,136.80","5,090.73",836.82,"8,796.88","2,610.38","5,409.19",942.76,"34,341.59"
04/25/2023 06:00,"10,043.72","1,183.63","5,140.85",874.92,"9,467.70","2,727.36","5,715.31",985.59,"36,139.07"
04/25/2023 07:00,"10,712.33","1,306.56","5,205.42",945.99,"10,540.23","3,017.73","6,275.92","1,066.68","39,070.85"
04/25/2023 08:00,"10,872.13","1,387.90","5,230.30",979.28,"11,072.05","3,100.22","6,561.09","1,084.68","40,287.64"
04/25/2023 09:00,"11,118.39","1,419.63","5,321.98",990.14,"11,325.39","3,063.71","6,668.89","1,079.91","40,988.05"
04/25/2023 10:00,"11,506.76","1,434.90","5,404.96","1,003.21","11,493.57","3,176.20","6,785.98","1,086.94","41,892.52"
04/25/2023 11:00,"12,049.66","1,451.89","5,405.14","1,014.09","11,749.01","3,287.85","6,869.57","1,099.72","42,926.92"
04/25/2023 12:00,"12,564.09","1,468.93","5,436.05","1,009.94","11,825.97","3,403.11","6,958.97","1,103.10","43,770.15"
04/25/2023 13:00,"12,933.47","1,468.77","5,470.90","1,006.10","11,759.90","3,508.62","7,082.54","1,104.54","44,334.83"
04/25/2023 14:00,"13,162.36","1,476.27","5,474.00",996.40,"11,684.68","3,695.07","7,140.46","1,125.17","44,754.40"
04/25/2023 15:00,"13,331.41","1,460.59","5,568.49",995.22,"11,789.27","3,786.75","7,165.83","1,154.31","45,251.86"
04/25/2023 16:00,"13,545.25","1,499.65","5,597.88",994.07,"11,827.26","3,883.37","7,266.26","1,158.10","45,771.85"
04/25/2023 17:00,"13,761.41","1,521.80","5,624.30","1,007.08","12,048.51","4,037.64","7,469.94","1,188.07","46,658.75"
04/25/2023 18:00,"13,841.95","1,531.52","5,737.36","1,013.15","12,261.63","4,106.49","7,664.83","1,215.78","47,372.72"
04/25/2023 19:00,"13,431.18","1,536.12","5,748.18","1,022.65","12,315.15","4,093.83","7,772.71","1,235.22","47,155.04"
04/25/2023 20:00,"13,202.51","1,538.79","5,693.11","1,023.86","12,410.25","4,005.47","7,818.15","1,238.08","46,930.23"
04/25/2023 21:00,"13,234.48","1,560.77","5,417.51",985.91,"12,563.30","4,129.93","7,873.72","1,255.95","47,021.56"
04/25/2023 22:00,"12,955.44","1,516.70","5,490.57",990.78,"12,286.54","4,084.75","7,741.68","1,246.09","46,312.55"
04/25/2023 23:00,"12,241.50","1,411.99","5,452.86",969.88,"11,379.24","3,813.60","7,281.88","1,181.18","43,732.12"
04/25/2023 24:00,"11,507.91","1,307.56","5,383.17",869.64,"10,452.44","3,573.82","6,758.76","1,103.72","40,957.01"
04/26/2023 01:00,"10,915.45","1,235.00","5,357.08",794.96,"9,730.94","3,319.66","6,330.27","1,060.87","38,744.23"
04/26/2023 02:00,"10,553.13","1,204.49","5,327.63",767.10,"9,361.50","3,087.27","6,055.84","1,031.55","37,388.51"
04/26/2023 03:00,"10,314.97","1,167.03","5,273.24",748.23,"9,102.53","2,909.53","5,887.29","1,017.43","36,420.24"
04/26/2023 04:00,"10,234.94","1,117.67","5,266.88",759.93,"8,987.20","2,834.32","5,790.79","1,013.43","36,005.17"
04/26/2023 05:00,"10,349.66","1,170.04","5,284.95",758.93,"9,026.06","2,838.58","5,879.42","1,017.67","36,325.30"
04/26/2023 06:00,"10,805.38","1,180.26","5,250.82",804.52,"9,670.39","2,978.69","6,144.84","1,043.98","37,878.87"
04/26/2023 07:00,"11,403.21","1,261.39","5,275.15",921.37,"10,662.90","3,257.90","6,606.60","1,109.19","40,497.71"
04/26/2023 08:00,"11,643.88","1,352.82","5,320.25",991.92,"11,250.12","3,368.79","6,906.78","1,136.05","41,970.61"
04/26/2023 09:00,"11,928.26","1,423.56","5,425.16","1,006.31","11,564.62","3,446.64","7,057.69","1,142.78","42,995.02"
04/26/2023 10:00,"12,287.47","1,430.23","5,504.52","1,021.83","11,856.69","3,602.92","7,236.83","1,165.88","44,106.39"
04/26/2023 11:00,"12,654.85","1,479.13","5,566.80","1,036.96","12,051.29","3,812.82","7,473.71","1,185.49","45,261.05"
04/26/2023 12:00,"13,128.16","1,486.45","5,522.03","1,038.62","12,082.50","3,965.71","7,728.73","1,204.30","46,156.50"
04/26/2023 13:00,"13,601.31","1,502.03","5,587.99","1,035.41","12,197.76","4,280.51","7,935.38","1,231.02","47,371.41"
04/26/2023 14:00,"14,235.82","1,539.69","5,656.68","1,039.79","12,190.71","4,478.92","8,311.97","1,271.23","48,724.80"
04/26/2023 15:00,"14,684.55","1,560.20","5,667.65","1,044.65","11,943.09","4,599.71","8,687.24","1,309.12","49,496.22"
04/26/2023 16:00,"14,990.35","1,564.35","5,680.79","1,037.42","11,876.99","4,760.24","9,006.39","1,355.26","50,271.80"
04/26/2023 17:00,"15,175.42","1,618.03","5,683.89","1,041.63","12,021.64","4,833.35","9,293.22","1,393.60","51,060.79"
04/26/2023 18:00,"15,165.20","1,641.65","5,694.99","1,039.18","12,333.25","4,802.47","9,516.03","1,407.68","51,600.45"
04/26/2023 19:00,"14,713.14","1,653.85","5,712.43","1,033.05","12,471.50","4,684.72","9,466.20","1,396.88","51,131.77"
04/26/2023 20:00,"14,312.86","1,646.42","5,733.87","1,028.23","12,335.50","4,548.70","9,253.36","1,356.09","50,215.04"
04/26/2023 21:00,"14,321.00","1,624.11","5,544.31","1,040.19","12,304.65","4,556.09","9,134.32","1,346.74","49,871.41"
04/26/2023 22:00,"13,990.55","1,538.28","5,502.33","1,018.80","11,854.84","4,392.94","8,768.73","1,303.20","48,369.67"
04/26/2023 23:00,"13,250.87","1,360.09","5,472.66",965.32,"11,039.87","4,129.31","8,103.05","1,218.16","45,539.34"
04/26/2023 24:00,"12,311.36","1,268.83","5,407.89",910.10,"10,145.22","3,809.24","7,330.09","1,129.20","42,311.93"
04/27/2023 01:00,"11,651.86","1,169.68","5,371.00",871.78,"9,564.53","3,431.41","6,623.06","1,022.47","39,705.81"
04/27/2023 02:00,"10,932.24","1,151.82","5,372.28",848.63,"9,154.56","3,385.56","6,203.49",986.98,"38,035.55"
04/27/2023 03:00,"10,417.20","1,117.64","5,372.14",835.46,"8,853.83","3,247.21","5,898.99",966.17,"36,708.64"
04/27/2023 04:00,"10,154.18","1,111.94","5,350.09",838.23,"8,824.33","3,156.42","5,717.23",957.54,"36,109.97"
04/27/2023 05:00,"10,112.90","1,143.06","5,301.63",860.09,"8,945.67","3,187.46","5,729.45",957.67,"36,237.94"
04/27/2023 06:00,"10,395.27","1,188.36","5,314.62",889.47,"9,528.46","3,281.36","5,951.48",981.85,"37,530.88"
04/27/2023 07:00,"10,981.35","1,323.67","5,412.42",953.71,"10,676.26","3,420.61","6,443.98","1,054.34","40,266.33"
04/27/2023 08:00,"11,251.51","1,365.58","5,452.06",984.56,"11,145.74","3,517.70","6,658.85","1,073.37","41,449.37"
04/27/2023 09:00,"11,395.54","1,375.45","5,450.55",995.73,"11,302.81","3,488.88","6,772.18","1,078.31","41,859.46"
04/27/2023 10:00,"11,748.51","1,434.27","5,400.24",992.83,"11,434.85","3,664.25","6,878.79","1,076.70","42,630.45"
04/27/2023 11:00,"12,097.11","1,431.47","5,365.33","1,001.89","11,560.35","3,800.47","7,010.14","1,086.56","43,353.32"
04/27/2023 12:00,"12,410.16","1,469.49","5,361.66",999.41,"11,583.77","3,921.95","7,154.70","1,091.15","43,992.29"
04/27/2023 13:00,"12,693.10","1,477.15","5,401.55",999.19,"11,598.32","4,109.10","7,334.56","1,101.21","44,714.19"
04/27/2023 14:00,"13,056.47","1,480.18","5,453.84",999.64,"11,555.04","4,202.23","7,577.54","1,124.98","45,449.93"
04/27/2023 15:00,"13,362.31","1,494.01","5,471.43",990.03,"11,491.23","4,173.96","7,820.79","1,153.48","45,957.24"
04/27/2023 16:00,"13,580.72","1,507.26","5,507.81",990.22,"11,429.72","4,282.03","8,196.66","1,175.73","46,670.15"
04/27/2023 17:00,"13,844.75","1,546.47","5,612.80","1,010.21","11,589.14","4,484.29","8,581.89","1,217.95","47,887.50"
04/27/2023 18:00,"14,004.77","1,565.01","5,693.28","1,016.37","11,811.41","4,576.08","8,863.55","1,241.17","48,771.65"
04/27/2023 19:00,"13,745.65","1,572.12","5,725.14","1,024.76","11,964.98","4,493.68","8,902.59","1,263.97","48,692.89"
04/27/2023 20:00,"13,362.95","1,480.71","5,651.76","1,026.82","11,925.04","4,357.04","8,620.93","1,269.33","47,694.58"
04/27/2023 21:00,"13,187.20","1,521.17","5,295.23","1,038.38","12,082.77","4,283.06","8,328.43","1,255.78","46,992.01"
04/27/2023 22:00,"12,757.88","1,506.58","5,377.59","1,024.07","11,868.80","4,130.26","7,950.39","1,218.63","45,834.20"
04/27/2023 23:00,"12,059.87","1,413.10","5,522.37",975.84,"11,137.81","3,762.82","7,380.91","1,149.59","43,402.29"
04/27/2023 24:00,"11,320.89","1,303.89","5,490.24",921.80,"10,316.24","3,497.59","6,725.54","1,075.41","40,651.60"
04/28/2023 01:00,"10,570.04","1,199.05","5,441.19",876.57,"9,686.60","3,267.26","6,089.14","1,044.57","38,174.42"
04/28/2023 02:00,"10,112.09","1,154.60","5,388.35",856.58,"9,310.12","3,047.26","5,740.14","1,002.24","36,611.37"
04/28/2023 03:00,"9,848.97","1,148.89","5,369.09",847.56,"9,063.54","2,887.67","5,536.59",984.27,"35,686.57"
04/28/2023 04:00,"9,770.13","1,135.40","5,408.69",844.89,"9,063.96","2,739.84","5,456.23",981.18,"35,400.30"
04/28/2023 05:00,"9,880.40","1,168.37","5,412.64",860.88,"9,252.40","2,701.56","5,462.61",983.84,"35,722.71"
04/28/2023 06:00,"10,283.03","1,229.06","5,426.12",894.31,"9,904.65","2,803.53","5,720.65","1,011.82","37,273.16"
04/28/2023 07:00,"10,813.77","1,358.10","5,482.56",966.24,"10,972.38","3,058.15","6,165.75","1,073.88","39,890.83"
04/28/2023 08:00,"11,056.07","1,392.08","5,422.38","1,002.40","11,518.31","3,131.90","6,467.25","1,104.54","41,094.93"
04/28/2023 09:00,"11,453.55","1,440.55","5,376.42","1,005.80","11,623.70","3,199.73","6,682.92","1,119.30","41,901.96"
04/28/2023 10:00,"11,975.46","1,456.81","5,381.67","1,009.55","11,714.80","3,370.13","6,918.89","1,143.55","42,970.88"
04/28/2023 11:00,"12,554.52","1,482.74","5,377.76","1,016.33","11,796.64","3,586.21","7,137.81","1,166.84","44,118.84"
04/28/2023 12:00,"13,129.17","1,511.16","5,413.84","1,011.93","11,976.51","3,905.34","7,402.38","1,193.87","45,544.19"
04/28/2023 13:00,"13,747.33","1,543.54","5,447.91","1,010.45","12,191.07","4,282.97","7,694.95","1,211.66","47,129.88"
04/28/2023 14:00,"14,463.57","1,586.42","5,461.47","1,017.22","12,396.19","4,563.60","8,011.45","1,229.04","48,728.97"
04/28/2023 15:00,"15,072.73","1,644.16","5,463.64","1,016.48","12,563.94","4,720.79","8,409.69","1,248.39","50,139.81"
04/28/2023 16:00,"15,542.96","1,701.70","5,448.38","1,014.11","12,536.35","4,905.10","8,801.25","1,257.81","51,207.68"
04/28/2023 17:00,"15,748.45","1,703.34","5,392.69","1,011.78","12,431.91","4,965.47","9,123.95","1,258.54","51,636.13"
04/28/2023 18:00,"15,540.20","1,677.97","5,386.46","1,016.32","12,238.86","4,893.69","9,023.35","1,234.07","51,010.92"
04/28/2023 19:00,"14,614.15","1,575.08","5,350.94","1,008.73","11,914.19","4,686.49","8,510.97","1,197.70","48,858.25"
04/28/2023 20:00,"14,069.96","1,505.69","5,327.97","1,000.08","11,691.66","4,405.22","7,948.55","1,165.63","47,114.76"
04/28/2023 21:00,"13,713.42","1,520.14","5,284.16","1,004.45","11,630.31","4,242.11","7,630.07","1,153.34","46,178.00"
04/28/2023 22:00,"12,805.73","1,457.17","5,257.83",993.78,"11,266.29","3,981.61","7,223.80","1,134.04","44,120.27"
04/28/2023 23:00,"11,892.92","1,370.75","5,249.72",957.54,"10,749.24","3,685.97","6,758.14","1,090.88","41,755.15"
04/28/2023 24:00,"11,155.19","1,280.40","5,316.62",922.36,"10,112.09","3,434.04","6,228.30","1,047.97","39,496.96"
04/29/2023 01:00,"10,745.10","1,201.55","5,380.16",892.32,"9,524.36","2,998.70","5,749.82","1,007.99","37,500.01"
04/29/2023 02:00,"10,349.18","1,158.28","5,450.51",877.73,"9,159.85","2,686.86","5,477.66",985.07,"36,145.15"
04/29/2023 03:00,"10,096.46","1,116.16","5,376.87",871.69,"8,970.44","2,575.70","5,308.11",966.60,"35,282.03"
04/29/2023 04:00,"9,921.92","1,115.15","5,427.82",871.68,"8,937.37","2,440.71","5,195.67",958.62,"34,868.95"
04/29/2023 05:00,"9,852.63","1,112.31","5,451.61",928.06,"8,959.27","2,408.27","5,167.76",972.37,"34,852.29"
04/29/2023 06:00,"9,922.61","1,127.40","5,437.50",902.83,"9,281.30","2,427.36","5,234.56",994.21,"35,327.77"
04/29/2023 07:00,"10,057.71","1,182.07","5,445.52",934.58,"9,763.92","2,484.03","5,441.56","1,026.32","36,335.70"
04/29/2023 08:00,"10,143.71","1,242.72","5,455.68",998.47,"10,210.85","2,534.69","5,684.12","1,050.68","37,320.91"
04/29/2023 09:00,"10,461.68","1,314.08","5,473.50",987.59,"10,811.55","2,642.31","5,914.90","1,075.70","38,681.32"
04/29/2023 10:00,"10,813.81","1,292.80","5,509.19",988.06,"11,202.79","2,759.40","6,074.82","1,077.93","39,718.79"
04/29/2023 11:00,"11,033.28","1,339.20","5,616.62",977.11,"11,309.97","2,868.73","6,123.64","1,078.24","40,346.78"
04/29/2023 12:00,"11,106.06","1,362.62","5,633.84",956.37,"11,062.87","2,916.06","6,103.75","1,064.72","40,206.29"
04/29/2023 13:00,"11,099.26","1,327.62","5,611.60",939.52,"10,782.92","3,011.90","6,066.25","1,050.75","39,889.82"
04/29/2023 14:00,"11,086.99","1,351.04","5,637.92",924.54,"10,588.57","3,051.96","6,076.44","1,048.49","39,765.95"
04/29/2023 15:00,"11,072.46","1,332.09","5,668.10",920.07,"10,532.96","3,115.48","6,138.21","1,047.46","39,826.84"
04/29/2023 16:00,"11,125.54","1,333.50","5,666.98",921.86,"10,460.89","3,244.35","6,306.19","1,065.74","40,125.06"
04/29/2023 17:00,"11,206.60","1,348.47","5,711.22",927.62,"10,581.98","3,367.35","6,559.86","1,097.56","40,800.65"
04/29/2023 18:00,"11,279.67","1,372.46","5,645.77",946.87,"10,763.70","3,439.06","6,815.38","1,127.71","41,390.62"
04/29/2023 19:00,"11,260.02","1,377.00","5,615.16",956.76,"10,881.81","3,517.20","6,994.66","1,152.70","41,755.30"
04/29/2023 20:00,"11,145.15","1,355.57","5,528.01",941.60,"10,810.39","3,442.15","6,982.97","1,150.35","41,356.19"
