timestamp,dhi_south,dni_south,ghi_south,relative_humidity_south,solar_zenith_angle_south,dhi_north,dni_north,ghi_north,relative_humidity_north,solar_zenith_angle_north,dhi_west,dni_west,ghi_west,relative_humidity_west,solar_zenith_angle_west,dhi_east,dni_east,ghi_east,relative_humidity_east,solar_zenith_angle_east
2021-10-02 08:00:00,0.0,0.0,0.0,97.764,140.942,0.0,0.0,0.0,100.0,137.3,0.0,0.0,0.0,97.667,140.413,0.0,0.0,0.0,100.0,137.64
2021-10-02 09:00:00,0.0,0.0,0.0,97.444,129.1,0.0,0.0,0.0,100.0,126.137,0.0,0.0,0.0,98.445,129.858,0.0,0.0,0.0,100.0,125.88
2021-10-02 10:00:00,0.0,0.0,0.0,97.51,116.362,0.0,0.0,0.0,100.0,113.993,0.0,0.0,0.0,98.725,118.028,0.0,0.0,0.0,100.0,113.3
2021-10-02 11:00:00,0.0,0.0,0.0,97.76,103.248,0.0,0.0,0.0,100.0,101.433,0.0,0.0,0.0,98.778,105.62,0.0,0.0,0.0,100.0,100.39
2021-10-02 12:00:00,2.2,6.4,2.4,96.69,89.712,7.0,27.333,7.333,97.453,88.443,0.0,0.0,0.0,96.813,92.938,12.0,0.0,12.0,98.77,87.18
2021-10-02 13:00:00,76.4,289.2,144.0,94.348,76.904,41.667,176.667,82.333,91.45,76.23,46.667,349.167,103.833,88.698,80.418,59.0,570.0,211.0,94.66,74.58
2021-10-02 14:00:00,131.6,404.0,308.2,89.278,64.23,140.0,23.667,150.0,83.693,64.24,66.5,571.833,275.0,76.358,68.31,245.0,141.0,310.0,89.39,62.28
2021-10-02 15:00:00,179.6,437.0,448.4,81.892,52.298,170.333,345.667,381.333,71.753,53.17,123.667,553.333,418.5,61.673,56.928,181.0,7.0,185.0,82.66,50.9
2021-10-02 16:00:00,238.2,451.2,577.6,74.712,41.87,238.333,394.333,525.333,61.907,43.857,110.833,733.833,607.167,51.582,46.978,326.0,61.0,371.0,78.73,41.32
2021-10-02 17:00:00,232.8,527.2,671.6,69.752,34.42,262.667,438.667,610.667,55.443,37.7,145.167,763.833,729.5,45.37,39.643,24.0,0.0,24.0,77.16,35.12
2021-10-02 18:00:00,233.0,585.8,731.6,66.656,32.136,283.667,347.0,563.333,51.527,36.393,102.333,924.0,843.833,41.167,36.59,90.0,0.0,90.0,77.26,34.23
2021-10-02 19:00:00,231.8,593.6,712.8,64.868,36.026,135.333,772.333,723.667,49.413,40.41,212.167,666.167,732.167,38.638,38.868,296.0,22.0,313.0,79.07,39.0
2021-10-02 20:00:00,172.6,627.2,621.8,64.108,44.486,233.667,96.333,297.667,48.9,48.427,143.167,796.333,697.5,37.355,45.68,295.0,247.0,461.0,80.21,47.77
2021-10-02 21:00:00,168.4,519.6,462.6,64.622,55.432,64.667,508.333,325.333,49.447,58.793,124.167,612.5,465.833,37.38,55.345,257.0,38.0,277.0,82.74,58.73
2021-10-02 22:00:00,123.6,319.4,245.6,66.994,67.626,83.0,423.667,222.0,52.077,70.423,96.5,649.333,355.0,39.098,66.58,136.0,19.0,142.0,87.09,70.81
2021-10-02 23:00:00,67.8,200.6,99.8,74.374,80.418,40.667,226.667,68.667,63.137,82.673,59.333,438.5,146.667,46.287,78.627,52.0,10.0,53.0,97.82,83.42
2021-10-03 00:00:00,0.0,0.0,0.0,83.85,93.65,0.0,0.0,0.0,74.827,95.407,1.333,0.0,1.333,59.748,90.89,0.0,0.0,0.0,100.0,96.5
2021-10-03 01:00:00,0.0,0.0,0.0,85.806,106.864,0.0,0.0,0.0,78.13,108.063,0.0,0.0,0.0,61.828,103.815,0.0,0.0,0.0,100.0,109.48
2021-10-03 02:00:00,0.0,0.0,0.0,87.052,119.938,0.0,0.0,0.0,81.717,120.487,0.0,0.0,0.0,64.138,116.293,0.0,0.0,0.0,100.0,122.22
2021-10-03 03:00:00,0.0,0.0,0.0,88.206,132.546,0.0,0.0,0.0,84.197,132.267,0.0,0.0,0.0,67.11,128.278,0.0,0.0,0.0,100.0,134.35
2021-10-03 04:00:00,0.0,0.0,0.0,89.06,144.048,0.0,0.0,0.0,85.537,142.607,0.0,0.0,0.0,69.782,139.143,0.0,0.0,0.0,100.0,145.04
2021-10-03 05:00:00,0.0,0.0,0.0,89.984,152.862,0.0,0.0,0.0,86.397,149.857,0.0,0.0,0.0,72.133,147.593,0.0,0.0,0.0,100.0,152.46
2021-10-03 06:00:00,0.0,0.0,0.0,90.6,155.772,0.0,0.0,0.0,87.7,151.483,0.0,0.0,0.0,74.255,151.325,0.0,0.0,0.0,100.0,153.6
2021-10-03 07:00:00,0.0,0.0,0.0,90.838,150.924,0.0,0.0,0.0,89.15,146.647,0.0,0.0,0.0,76.725,148.565,0.0,0.0,0.0,100.0,147.79
2021-10-03 08:00:00,0.0,0.0,0.0,91.014,141.146,0.0,0.0,0.0,90.793,137.527,0.0,0.0,0.0,79.468,140.66,0.0,0.0,0.0,99.59,137.84
2021-10-03 09:00:00,0.0,0.0,0.0,92.044,129.254,0.0,0.0,0.0,92.46,126.317,0.0,0.0,0.0,82.597,130.052,0.0,0.0,0.0,99.08,126.04
2021-10-03 10:00:00,0.0,0.0,0.0,93.782,116.484,0.0,0.0,0.0,93.857,114.147,0.0,0.0,0.0,85.81,118.187,0.0,0.0,0.0,99.02,113.43
2021-10-03 11:00:00,0.0,0.0,0.0,94.316,103.36,0.0,0.0,0.0,94.297,101.577,0.0,0.0,0.0,88.45,105.763,0.0,0.0,0.0,98.77,100.51
2021-10-03 12:00:00,2.2,12.2,2.4,91.646,89.818,5.667,46.0,7.667,88.463,88.57,0.0,0.0,0.0,86.587,93.075,18.0,131.0,25.0,93.99,87.3
2021-10-03 13:00:00,66.4,435.4,164.4,84.852,77.028,56.0,558.667,187.667,76.627,76.383,43.0,354.833,104.667,77.927,80.568,65.0,539.0,207.0,92.52,74.72
2021-10-03 14:00:00,137.2,449.2,334.0,77.338,64.382,77.333,743.667,398.333,60.593,64.423,95.0,578.0,309.667,64.665,68.487,160.0,423.0,356.0,86.81,62.45
2021-10-03 15:00:00,95.0,805.8,585.6,69.776,52.492,125.333,717.333,554.0,45.813,53.397,127.0,681.5,497.5,51.948,57.14,307.0,55.0,341.0,75.35,51.12
2021-10-03 16:00:00,133.6,781.2,713.0,64.372,42.128,98.0,878.0,727.667,40.293,44.14,151.333,735.0,650.0,43.77,47.242,121.0,826.0,739.0,69.37,41.6
2021-10-03 17:00:00,213.4,654.4,753.4,60.604,34.756,168.333,746.667,756.0,37.11,38.053,165.833,737.5,727.833,39.698,39.973,125.0,850.0,817.0,65.57,35.48
2021-10-03 18:00:00,196.0,433.8,565.0,58.054,32.524,203.667,668.0,738.0,35.443,36.783,166.667,767.0,775.333,37.053,36.975,140.0,829.0,822.0,63.05,34.62
2021-10-03 19:00:00,218.4,549.6,661.6,56.28,36.41,122.333,838.0,756.0,35.0,40.79,175.0,744.167,746.167,35.352,39.258,136.0,812.0,764.0,61.83,39.38
2021-10-03 20:00:00,182.8,620.0,622.2,55.646,44.822,194.333,574.667,572.333,35.823,48.773,151.833,756.0,671.667,34.437,46.042,120.0,746.0,619.0,61.78,48.11
2021-10-03 21:00:00,178.4,293.4,341.8,56.074,55.732,94.333,762.0,485.667,37.193,59.11,121.5,743.5,537.167,34.385,55.675,283.0,82.0,326.0,63.17,59.03
2021-10-03 22:00:00,113.8,298.4,223.2,59.298,67.9,92.333,572.667,281.0,40.373,70.717,78.667,592.167,305.0,35.767,66.883,89.0,530.0,261.0,70.94,71.09
2021-10-03 23:00:00,50.0,223.2,84.0,67.59,80.674,45.0,257.0,75.667,55.293,82.947,45.0,407.833,120.0,44.818,78.908,50.0,10.0,51.0,79.89,83.69
2021-10-04 00:00:00,0.0,0.0,0.0,79.682,93.902,0.0,0.0,0.0,68.633,95.677,1.333,0.0,1.333,54.982,91.422,0.0,0.0,0.0,83.49,96.76
2021-10-04 01:00:00,0.0,0.0,0.0,81.476,107.116,0.0,0.0,0.0,70.16,108.337,0.0,0.0,0.0,55.847,104.088,0.0,0.0,0.0,84.5,109.74
2021-10-04 02:00:00,0.0,0.0,0.0,83.18,120.2,0.0,0.0,0.0,71.777,120.773,0.0,0.0,0.0,58.0,116.577,0.0,0.0,0.0,86.36,122.5
2021-10-04 03:00:00,0.0,0.0,0.0,84.968,132.83,0.0,0.0,0.0,73.513,132.58,0.0,0.0,0.0,59.698,128.58,0.0,0.0,0.0,88.23,134.65
2021-10-04 04:00:00,0.0,0.0,0.0,86.11,144.376,0.0,0.0,0.0,74.73,142.96,0.0,0.0,0.0,61.217,139.482,0.0,0.0,0.0,89.56,145.39
2021-10-04 05:00:00,0.0,0.0,0.0,86.266,153.242,0.0,0.0,0.0,75.427,150.247,0.0,0.0,0.0,62.722,147.977,0.0,0.0,0.0,91.68,152.85
2021-10-04 06:00:00,0.0,0.0,0.0,86.098,156.15,0.0,0.0,0.0,76.233,151.86,0.0,0.0,0.0,64.803,151.713,0.0,0.0,0.0,93.91,153.96
2021-10-04 07:00:00,0.0,0.0,0.0,87.366,151.204,0.0,0.0,0.0,77.357,146.943,0.0,0.0,0.0,67.293,148.888,0.0,0.0,0.0,94.86,148.06
2021-10-04 08:00:00,0.0,0.0,0.0,89.628,141.342,0.0,0.0,0.0,78.643,137.747,0.0,0.0,0.0,69.503,140.907,0.0,0.0,0.0,95.6,138.04
2021-10-04 09:00:00,0.0,0.0,0.0,91.208,129.4,0.0,0.0,0.0,80.783,126.49,0.0,0.0,0.0,71.257,130.242,0.0,0.0,0.0,96.26,126.19
2021-10-04 10:00:00,0.0,0.0,0.0,92.126,116.608,0.0,0.0,0.0,82.647,114.297,0.0,0.0,0.0,72.998,118.343,0.0,0.0,0.0,96.96,113.57
2021-10-04 11:00:00,0.0,0.0,0.0,92.154,103.474,0.0,0.0,0.0,83.337,101.713,0.0,0.0,0.0,74.433,105.908,0.0,0.0,0.0,96.44,100.64
2021-10-04 12:00:00,2.0,8.6,2.2,89.002,89.92,5.333,63.667,8.0,76.43,88.697,0.0,0.0,0.0,72.03,93.213,17.0,1.0,17.0,90.94,87.42
2021-10-04 13:00:00,88.2,136.2,116.4,81.468,77.158,73.333,438.667,177.0,62.967,76.537,39.667,453.167,116.667,64.94,80.72,127.0,149.0,166.0,81.8,74.86
2021-10-04 14:00:00,147.4,215.2,241.6,72.638,64.536,68.333,798.667,410.667,50.47,64.607,63.833,756.0,340.0,52.997,68.66,199.0,294.0,335.0,73.4,62.62
2021-10-04 15:00:00,192.6,555.8,526.8,62.928,52.686,79.333,881.667,602.0,37.77,53.62,76.167,866.167,543.833,42.02,57.352,163.0,590.0,532.0,65.87,51.34
2021-10-04 16:00:00,190.4,653.6,672.0,56.002,42.384,87.0,924.0,746.333,31.213,44.427,83.167,922.0,706.167,32.597,47.507,151.0,714.0,682.0,54.85,41.89
2021-10-04 17:00:00,148.8,800.0,801.2,50.932,35.09,90.667,944.333,830.333,28.42,38.407,87.0,949.833,811.167,29.067,40.308,109.0,907.0,845.0,50.81,35.83
2021-10-04 18:00:00,137.0,855.4,854.4,47.502,32.916,93.0,946.333,847.0,26.71,37.177,88.5,959.0,850.333,27.192,37.358,109.0,908.0,853.0,48.98,35.01
2021-10-04 19:00:00,211.8,696.2,767.2,45.54,36.786,91.0,932.0,792.667,25.59,41.173,87.0,951.5,819.167,26.145,39.648,107.0,890.0,792.0,48.18,39.76
2021-10-04 20:00:00,135.2,775.0,680.8,44.55,45.162,86.333,898.333,674.0,24.96,49.12,83.0,926.5,721.5,25.822,46.4,102.0,849.0,665.0,48.19,48.44
2021-10-04 21:00:00,183.2,433.4,423.0,44.796,56.036,80.333,825.0,500.333,24.95,59.423,95.833,823.0,553.5,26.148,55.997,91.0,775.0,486.0,49.83,59.33
2021-10-04 22:00:00,120.8,476.6,297.0,47.796,68.172,63.667,702.333,292.667,27.227,71.007,64.833,778.667,366.833,27.863,67.177,71.0,635.0,274.0,55.73,71.37
2021-10-04 23:00:00,57.2,252.4,95.6,59.558,80.928,33.333,415.333,83.0,42.38,83.213,39.667,471.0,124.0,38.047,79.188,34.0,310.0,67.0,75.82,83.94
2021-10-05 00:00:00,0.0,0.0,0.0,69.394,94.148,0.0,0.0,0.0,55.673,95.947,1.833,13.5,2.0,47.713,91.685,0.0,0.0,0.0,78.17,97.02
2021-10-05 01:00:00,0.0,0.0,0.0,70.96,107.366,0.0,0.0,0.0,57.977,108.61,0.0,0.0,0.0,48.625,104.358,0.0,0.0,0.0,80.16,110.0
2021-10-05 02:00:00,0.0,0.0,0.0,73.18,120.456,0.0,0.0,0.0,59.72,121.06,0.0,0.0,0.0,50.717,116.853,0.0,0.0,0.0,83.81,122.77
2021-10-05 03:00:00,0.0,0.0,0.0,75.688,133.114,0.0,0.0,0.0,61.127,132.89,0.0,0.0,0.0,53.018,128.883,0.0,0.0,0.0,87.21,134.95
2021-10-05 04:00:00,0.0,0.0,0.0,77.748,144.698,0.0,0.0,0.0,62.37,143.31,0.0,0.0,0.0,55.29,139.817,0.0,0.0,0.0,91.58,145.74
2021-10-05 05:00:00,0.0,0.0,0.0,78.564,153.622,0.0,0.0,0.0,63.997,150.637,0.0,0.0,0.0,57.455,148.353,0.0,0.0,0.0,94.59,153.24
2021-10-05 06:00:00,0.0,0.0,0.0,78.472,156.526,0.0,0.0,0.0,66.143,152.227,0.0,0.0,0.0,59.407,152.1,0.0,0.0,0.0,96.34,154.33
2021-10-05 07:00:00,0.0,0.0,0.0,78.136,151.488,0.0,0.0,0.0,68.02,147.233,0.0,0.0,0.0,61.083,149.212,0.0,0.0,0.0,97.17,148.34
2021-10-05 08:00:00,0.0,0.0,0.0,79.218,141.54,0.0,0.0,0.0,70.037,137.97,0.0,0.0,0.0,62.625,141.152,0.0,0.0,0.0,97.97,138.23
2021-10-05 09:00:00,0.0,0.0,0.0,82.056,129.552,0.0,0.0,0.0,72.38,126.663,0.0,0.0,0.0,63.538,130.43,0.0,0.0,0.0,99.45,126.34
2021-10-05 10:00:00,0.0,0.0,0.0,85.046,116.728,0.0,0.0,0.0,74.507,114.443,0.0,0.0,0.0,64.4,118.503,0.0,0.0,0.0,100.0,113.7
2021-10-05 11:00:00,0.0,0.0,0.0,86.95,103.59,0.0,0.0,0.0,75.697,101.857,0.0,0.0,0.0,66.122,106.052,0.0,0.0,0.0,100.0,100.76
2021-10-05 12:00:00,2.0,25.2,2.6,83.956,90.018,5.0,58.0,7.333,69.877,88.82,0.0,0.0,0.0,65.297,93.353,17.0,154.0,23.0,94.41,87.54
2021-10-05 13:00:00,53.8,555.6,176.4,77.146,77.286,74.0,441.667,176.667,58.243,76.697,40.5,502.5,121.333,60.828,80.873,62.0,579.0,212.0,83.83,75.01
2021-10-05 14:00:00,78.0,752.8,400.0,64.706,64.692,68.333,808.0,412.0,45.83,64.793,87.333,644.667,320.833,48.913,68.837,84.0,756.0,430.0,75.04,62.8
2021-10-05 15:00:00,91.6,847.2,602.6,52.354,52.884,79.333,891.333,604.667,32.99,53.847,78.833,855.167,537.333,39.65,57.565,96.0,845.0,621.0,64.16,51.55
2021-10-05 16:00:00,99.8,896.8,759.0,42.364,42.646,85.667,933.333,749.333,25.013,44.713,87.333,910.0,698.667,31.322,47.777,105.0,888.0,763.0,53.37,42.17
2021-10-05 17:00:00,104.4,919.4,853.6,37.582,35.428,90.333,951.0,831.667,23.017,38.76,92.833,938.333,804.333,28.353,40.64,113.0,900.0,839.0,49.15,36.19
2021-10-05 18:00:00,109.6,918.2,876.4,35.172,33.304,93.667,948.333,844.667,22.437,37.567,155.167,807.833,792.167,26.773,37.742,113.0,903.0,849.0,46.57,35.4
2021-10-05 19:00:00,107.8,905.8,829.0,34.422,37.166,93.333,929.0,789.333,22.613,41.557,146.333,790.167,749.333,26.022,40.035,116.0,877.0,786.0,45.1,40.13
2021-10-05 20:00:00,102.0,872.8,713.4,34.286,45.5,91.0,885.333,666.667,23.37,49.47,90.333,910.5,713.333,25.913,46.763,119.0,812.0,654.0,44.47,48.78
2021-10-05 21:00:00,89.6,815.4,541.4,34.71,56.332,84.667,808.667,493.0,24.853,59.74,108.167,777.333,538.167,26.53,56.323,93.0,0.0,93.0,45.35,59.63
2021-10-05 22:00:00,72.6,701.8,330.4,38.026,68.442,69.0,663.667,283.0,28.723,71.293,82.333,528.333,284.5,28.648,67.475,95.0,516.0,258.0,46.94,71.64
2021-10-05 23:00:00,42.6,441.8,110.6,51.114,81.18,33.667,364.333,76.333,48.583,83.487,44.667,543.667,145.167,37.575,79.465,38.0,187.0,57.0,60.09,84.2
2021-10-06 00:00:00,0.0,0.0,0.0,62.864,94.396,0.0,0.0,0.0,56.887,96.213,0.0,0.0,0.0,47.17,91.952,0.0,0.0,0.0,58.31,97.27
2021-10-06 01:00:00,0.0,0.0,0.0,63.458,107.612,0.0,0.0,0.0,58.597,108.88,0.0,0.0,0.0,49.33,104.63,0.0,0.0,0.0,62.56,110.25
2021-10-06 02:00:00,0.0,0.0,0.0,64.774,120.714,0.0,0.0,0.0,61.093,121.34,0.0,0.0,0.0,51.278,117.135,0.0,0.0,0.0,66.78,123.04
2021-10-06 03:00:00,0.0,0.0,0.0,66.382,133.394,0.0,0.0,0.0,64.047,133.197,0.0,0.0,0.0,53.933,129.18,0.0,0.0,0.0,71.11,135.25
2021-10-06 04:00:00,0.0,0.0,0.0,67.968,145.018,0.0,0.0,0.0,66.953,143.657,0.0,0.0,0.0,57.112,140.15,0.0,0.0,0.0,75.19,146.08
2021-10-06 05:00:00,0.0,0.0,0.0,69.6,154.0,0.0,0.0,0.0,69.7,151.023,0.0,0.0,0.0,60.078,148.727,0.0,0.0,0.0,77.92,153.62
2021-10-06 06:00:00,0.0,0.0,0.0,70.062,156.904,0.0,0.0,0.0,72.477,152.603,0.0,0.0,0.0,62.863,152.485,0.0,0.0,0.0,81.74,154.69
2021-10-06 07:00:00,0.0,0.0,0.0,69.6,151.766,0.0,0.0,0.0,74.84,147.53,0.0,0.0,0.0,65.057,149.532,0.0,0.0,0.0,84.54,148.61
2021-10-06 08:00:00,0.0,0.0,0.0,69.09,141.736,0.0,0.0,0.0,76.617,138.187,0.0,0.0,0.0,66.555,141.39,0.0,0.0,0.0,86.32,138.43
2021-10-06 09:00:00,0.0,0.0,0.0,70.08,129.696,0.0,0.0,0.0,77.727,126.837,0.0,0.0,0.0,67.87,130.62,0.0,0.0,0.0,87.8,126.5
2021-10-06 10:00:00,0.0,0.0,0.0,73.066,116.852,0.0,0.0,0.0,77.763,114.593,0.0,0.0,0.0,68.903,118.66,0.0,0.0,0.0,90.42,113.83
2021-10-06 11:00:00,0.0,0.0,0.0,76.31,103.704,0.0,0.0,0.0,77.857,101.997,0.0,0.0,0.0,70.13,106.2,0.0,0.0,0.0,94.05,100.89
2021-10-06 12:00:00,0.0,0.0,0.0,75.638,90.122,4.667,42.667,6.333,74.963,88.953,0.0,0.0,0.0,68.157,93.595,16.0,108.0,21.0,90.57,87.67
2021-10-06 13:00:00,47.6,408.4,137.4,72.868,77.416,58.0,535.667,180.0,69.64,76.857,44.833,412.167,111.833,60.872,81.028,71.0,516.0,203.0,86.0,75.15
2021-10-06 14:00:00,86.0,713.6,389.4,59.206,64.846,83.0,725.667,390.0,53.63,64.98,70.0,717.167,327.167,48.472,69.013,98.0,702.0,417.0,75.8,62.97
2021-10-06 15:00:00,130.8,648.0,521.6,47.668,53.08,97.667,818.667,578.0,38.72,54.08,118.5,719.667,502.833,39.803,57.783,112.0,799.0,606.0,61.22,51.78
2021-10-06 16:00:00,114.6,859.6,744.2,38.824,42.904,107.0,866.333,719.333,31.067,45.003,100.833,876.167,686.167,34.538,48.047,122.0,847.0,747.0,52.03,42.46
2021-10-06 17:00:00,121.6,881.6,837.0,36.188,35.764,112.0,889.0,802.0,28.44,39.113,152.0,823.5,771.5,32.377,40.97,128.0,867.0,825.0,48.49,36.54
2021-10-06 18:00:00,136.0,865.6,856.0,35.228,33.69,103.333,910.667,821.333,26.823,37.957,142.333,807.667,773.5,30.563,38.122,110.0,901.0,841.0,45.75,35.79
2021-10-06 19:00:00,133.6,850.6,807.8,34.96,37.54,101.333,895.667,767.333,25.833,41.933,140.333,850.833,784.5,29.195,40.423,108.0,883.0,780.0,44.19,40.5
2021-10-06 20:00:00,125.0,817.4,694.2,35.444,45.836,95.0,860.0,649.667,25.57,49.817,88.167,904.5,703.333,28.675,47.12,102.0,842.0,654.0,43.66,49.11
2021-10-06 21:00:00,98.8,781.6,528.6,36.556,56.628,86.0,785.333,478.333,26.307,60.05,81.167,850.667,548.333,28.875,56.645,93.0,761.0,475.0,43.94,59.93
2021-10-06 22:00:00,78.6,664.4,319.8,39.78,68.712,68.0,651.333,273.667,28.543,71.583,67.667,748.833,351.167,30.497,67.772,72.0,615.0,263.0,50.29,71.92
2021-10-06 23:00:00,44.4,398.8,104.0,50.958,81.43,33.0,346.333,71.333,41.45,83.75,52.167,466.667,135.167,38.405,79.738,32.0,281.0,59.0,59.4,84.45
2021-10-07 00:00:00,0.0,0.0,0.0,62.898,94.638,0.0,0.0,0.0,46.33,96.473,0.0,0.0,0.0,45.948,92.217,0.0,0.0,0.0,55.88,97.52
2021-10-07 01:00:00,0.0,0.0,0.0,63.05,107.854,0.0,0.0,0.0,51.097,109.143,0.0,0.0,0.0,46.568,104.895,0.0,0.0,0.0,63.49,110.51
2021-10-07 02:00:00,0.0,0.0,0.0,64.61,120.966,0.0,0.0,0.0,56.31,121.623,0.0,0.0,0.0,48.423,117.41,0.0,0.0,0.0,68.46,123.31
2021-10-07 03:00:00,0.0,0.0,0.0,67.41,133.668,0.0,0.0,0.0,61.49,133.5,0.0,0.0,0.0,51.252,129.475,0.0,0.0,0.0,72.2,135.54
2021-10-07 04:00:00,0.0,0.0,0.0,70.836,145.338,0.0,0.0,0.0,65.583,144.0,0.0,0.0,0.0,54.08,140.48,0.0,0.0,0.0,75.66,146.42
2021-10-07 05:00:00,0.0,0.0,0.0,74.762,154.374,0.0,0.0,0.0,69.28,151.407,0.0,0.0,0.0,56.542,149.103,0.0,0.0,0.0,79.43,154.01
2021-10-07 06:00:00,0.0,0.0,0.0,78.278,157.276,0.0,0.0,0.0,72.727,152.97,0.0,0.0,0.0,58.452,152.868,0.0,0.0,0.0,82.9,155.05
2021-10-07 07:00:00,0.0,0.0,0.0,81.54,152.048,0.0,0.0,0.0,75.847,147.82,0.0,0.0,0.0,59.81,149.855,0.0,0.0,0.0,85.35,148.88
2021-10-07 08:00:00,0.0,0.0,0.0,84.114,141.926,0.0,0.0,0.0,78.657,138.407,0.0,0.0,0.0,60.655,141.633,0.0,0.0,0.0,86.84,138.62
2021-10-07 09:00:00,0.0,0.0,0.0,86.642,129.838,0.0,0.0,0.0,81.213,127.01,0.0,0.0,0.0,62.085,130.803,0.0,0.0,0.0,87.7,126.65
2021-10-07 10:00:00,0.0,0.0,0.0,88.106,116.974,0.0,0.0,0.0,83.923,114.743,0.0,0.0,0.0,64.45,118.817,0.0,0.0,0.0,88.58,113.96
2021-10-07 11:00:00,0.0,0.0,0.0,88.848,103.816,0.0,0.0,0.0,85.77,102.14,0.0,0.0,0.0,67.607,106.343,0.0,0.0,0.0,90.17,101.01
2021-10-07 12:00:00,0.0,0.0,0.0,87.678,90.228,4.667,43.0,6.333,80.503,89.08,0.0,0.0,0.0,68.088,93.74,16.0,120.0,20.0,87.42,87.79
2021-10-07 13:00:00,56.2,510.8,166.4,79.74,77.548,55.667,547.667,178.333,70.047,77.017,41.5,461.5,113.667,61.793,81.183,66.0,542.0,204.0,84.77,75.3
2021-10-07 14:00:00,82.0,719.8,386.2,67.336,65.004,78.667,737.0,388.0,54.75,65.17,84.333,612.167,304.0,50.432,69.197,91.0,723.0,418.0,70.82,63.15
2021-10-07 15:00:00,96.4,821.0,587.2,52.936,53.284,91.333,828.333,574.333,41.127,54.31,142.0,613.5,470.5,39.495,58.0,106.0,812.0,606.0,55.52,52.0
2021-10-07 16:00:00,105.2,873.6,742.4,46.94,43.168,100.0,874.333,714.667,32.68,45.293,121.5,804.833,658.667,31.477,48.315,116.0,857.0,746.0,47.77,42.74
2021-10-07 17:00:00,109.8,900.0,836.8,44.02,36.102,104.667,895.667,796.0,29.64,39.463,118.333,857.167,763.667,27.282,41.305,122.0,878.0,824.0,44.5,36.9
2021-10-07 18:00:00,121.4,889.0,857.6,42.182,34.074,105.0,899.0,810.667,27.993,38.343,97.833,927.167,823.167,25.415,38.503,111.0,901.0,838.0,42.89,36.18
2021-10-07 19:00:00,118.0,878.2,810.2,41.444,37.918,103.667,882.667,756.333,27.15,42.31,133.5,827.667,761.333,24.618,40.807,110.0,881.0,776.0,42.38,40.88
2021-10-07 20:00:00,120.2,827.6,692.8,41.454,46.174,97.333,845.667,639.0,27.173,50.157,92.0,892.5,695.0,24.403,47.475,105.0,837.0,649.0,43.27,49.44
2021-10-07 21:00:00,93.2,797.8,528.4,42.284,56.928,84.0,783.0,470.667,28.247,60.36,98.833,769.5,522.167,24.742,56.968,94.0,757.0,470.0,45.25,60.23
2021-10-07 22:00:00,74.2,682.8,318.6,45.038,68.98,65.333,651.333,268.0,31.673,71.867,66.0,749.667,346.667,26.833,68.062,72.0,610.0,259.0,52.0,72.19
2021-10-07 23:00:00,41.8,418.0,102.4,56.694,81.678,37.667,236.333,61.333,47.083,84.017,44.167,464.5,129.667,36.12,80.013,31.0,273.0,56.0,72.44,84.7
2021-10-08 00:00:00,0.0,0.0,0.0,65.994,94.878,0.0,0.0,0.0,55.6,96.74,0.0,0.0,0.0,43.608,92.477,0.0,0.0,0.0,81.44,97.77
2021-10-08 01:00:00,0.0,0.0,0.0,67.28,108.094,0.0,0.0,0.0,58.097,109.41,0.0,0.0,0.0,44.268,105.158,0.0,0.0,0.0,83.92,110.76
2021-10-08 02:00:00,0.0,0.0,0.0,69.36,121.214,0.0,0.0,0.0,60.103,121.893,0.0,0.0,0.0,45.675,117.682,0.0,0.0,0.0,87.36,123.57
2021-10-08 03:00:00,0.0,0.0,0.0,72.622,133.942,0.0,0.0,0.0,62.417,133.803,0.0,0.0,0.0,47.543,129.767,0.0,0.0,0.0,90.52,135.84
2021-10-08 04:00:00,0.0,0.0,0.0,76.696,145.654,0.0,0.0,0.0,66.063,144.34,0.0,0.0,0.0,49.683,140.808,0.0,0.0,0.0,92.91,146.75
2021-10-08 05:00:00,0.0,0.0,0.0,80.634,154.744,0.0,0.0,0.0,70.317,151.793,0.0,0.0,0.0,51.618,149.473,0.0,0.0,0.0,94.45,154.39
2021-10-08 06:00:00,0.0,0.0,0.0,83.794,157.65,0.0,0.0,0.0,74.79,153.337,0.0,0.0,0.0,53.768,153.252,0.0,0.0,0.0,95.81,155.41
2021-10-08 07:00:00,0.0,0.0,0.0,86.666,152.32,0.0,0.0,0.0,79.29,148.107,0.0,0.0,0.0,56.255,150.172,0.0,0.0,0.0,96.3,149.14
2021-10-08 08:00:00,0.0,0.0,0.0,88.422,142.116,0.0,0.0,0.0,83.563,138.62,0.0,0.0,0.0,59.105,141.87,0.0,0.0,0.0,96.75,138.82
2021-10-08 09:00:00,0.0,0.0,0.0,89.224,129.984,0.0,0.0,0.0,87.307,127.18,0.0,0.0,0.0,61.517,130.988,0.0,0.0,0.0,97.03,126.8
2021-10-08 10:00:00,0.0,0.0,0.0,90.28,117.098,0.0,0.0,0.0,90.157,114.893,0.0,0.0,0.0,63.23,118.975,0.0,0.0,0.0,96.71,114.1
2021-10-08 11:00:00,0.0,0.0,0.0,91.432,103.934,0.0,0.0,0.0,92.37,102.28,0.0,0.0,0.0,64.483,106.487,0.0,0.0,0.0,96.49,101.14
