time,number,temp_2m_south,wind_u_100m_south,wind_v_100m_south,number,temp_2m_north,wind_u_100m_north,wind_v_100m_north,number,temp_2m_east,wind_u_100m_east,wind_v_100m_east,number,temp_2m_west,wind_u_100m_west,wind_v_100m_west
2021-08-16 19:00:00,0,305.97455,-2.247765,0.73452324,0,305.3743,-1.081124,1.3576999,0,304.50552,-0.08170942,0.15245017,0,301.8056,-0.13918233,2.1038907
2021-08-16 20:00:00,0,306.08005,-2.8056462,1.0049629,0,305.69098,-1.3325406,1.4867024,0,304.02695,-0.44410974,0.64164287,0,301.82068,-0.4841042,2.164939
2021-08-16 21:00:00,0,306.32196,-3.3016462,1.3837159,0,306.12088,-1.5633663,1.4841465,0,303.9062,-0.48380595,1.1216675,0,301.9204,-0.7520895,2.231968
2021-08-16 22:00:00,0,305.68713,-2.6722102,2.0840392,0,305.08923,-1.858649,1.3556947,0,302.01755,-1.5131502,1.8392907,0,300.6619,0.3801306,2.6569066
2021-08-16 23:00:00,0,305.40546,-3.3530128,2.384296,0,304.2384,-2.258057,1.4257935,0,301.26852,-1.6288862,1.7353978,0,300.14124,0.08573028,2.283521
2021-08-17 00:00:00,0,304.98068,-3.871506,2.5882988,0,303.786,-2.833324,1.4253994,0,301.3768,-1.5673991,1.8147917,0,299.84964,-0.39530823,2.002249
2021-08-17 01:00:00,0,304.10992,-4.218328,2.822655,0,302.5451,-3.5632722,1.8328565,0,300.77005,-1.2083045,1.9214743,0,299.74612,-0.9467825,1.8591586
2021-08-17 02:00:00,0,303.05084,-4.3424,3.094699,0,301.50537,-4.034451,2.5502174,0,300.29633,-0.8034087,2.2602017,0,299.12708,-1.406212,1.9724653
2021-08-17 03:00:00,0,301.5213,-4.153911,3.415288,0,300.01678,-4.0330086,3.106827,0,299.73584,-0.5845746,2.498621,0,296.48517,-1.5215918,2.1602674
2021-08-17 04:00:00,0,300.99078,-3.835745,3.8787148,0,299.5517,-3.8684826,3.4992611,0,299.2164,-0.44498706,2.5360858,0,296.2166,-1.5280384,2.4321437
2021-08-17 05:00:00,0,300.34467,-3.3578196,4.26179,0,299.07324,-3.417455,3.8606796,0,299.05893,-0.77189744,2.4212334,0,295.89813,-1.2328078,2.5885966
2021-08-17 06:00:00,0,300.1615,-2.9325194,4.513805,0,298.81158,-2.9147298,4.114596,0,298.85297,-0.95225066,2.2769313,0,295.70187,-1.0256548,2.7759178
2021-08-17 07:00:00,0,300.06848,-2.5877664,4.608101,0,298.72995,-2.3713782,4.273419,0,298.7267,-0.780593,2.1138442,0,295.35068,-0.75127923,2.791818
2021-08-17 08:00:00,0,299.59695,-2.2124906,4.6243024,0,298.34622,-1.9514974,4.413734,0,298.64902,-0.5517881,1.9176662,0,294.96286,-0.40187743,2.7468379
2021-08-17 09:00:00,0,299.25165,-1.9702007,4.4300213,0,297.87302,-1.636872,4.4214115,0,298.35608,-0.5789915,1.6394444,0,294.75244,-0.1349079,2.6033611
2021-08-17 10:00:00,0,298.7414,-1.0476388,4.021935,0,297.05252,0.15107326,3.2200997,0,298.05484,0.2605243,1.8994067,0,293.9787,-1.148285,1.1637912
2021-08-17 11:00:00,0,298.76593,-1.2182368,3.8692133,0,297.0691,0.24402705,3.16118,0,298.07278,-0.26515895,2.4429054,0,294.05267,-1.051259,1.2920874
2021-08-17 12:00:00,0,298.7096,-1.4610811,3.739056,0,296.87125,0.17948145,3.283571,0,298.2459,0.18211924,2.2961783,0,293.88168,-1.1151731,1.4153466
2021-08-17 13:00:00,0,299.03818,-1.6359437,3.4367864,0,297.2912,0.29955477,3.1961203,0,299.22153,-0.55406266,2.1615527,0,294.11142,-1.2674844,1.7608249
2021-08-17 14:00:00,0,299.96555,-1.5527254,3.520762,0,298.2735,0.44512755,2.8862612,0,300.72592,-0.60455245,1.6726676,0,294.6989,-1.1907392,2.1639907
2021-08-17 15:00:00,0,302.13736,-1.4058793,3.5457807,0,299.86578,0.79236573,2.9264398,0,302.86563,-0.6241948,1.6745049,0,296.25598,-0.8245262,2.4952912
2021-08-17 16:00:00,0,303.3395,-1.4526551,3.4492462,0,300.85245,1.056037,3.101048,0,304.14795,-0.41871408,1.9388938,0,297.14673,-0.43509278,2.734574
2021-08-17 17:00:00,0,304.87234,-1.7376294,3.4614701,0,301.31003,1.0975977,3.1023936,0,304.5076,-0.42581597,2.1302311,0,298.54068,-0.18943064,2.7299821
2021-08-17 18:00:00,0,305.43835,-2.0498133,3.5417538,0,301.02844,1.3107183,3.13433,0,305.07004,-0.97139716,2.527539,0,298.77875,-0.059613667,2.6083808
2021-08-17 19:00:00,0,306.0037,-2.413001,3.627679,0,300.48434,1.5288823,2.95557,0,305.12766,-1.2674227,3.1321473,0,299.24646,-0.04355751,2.4605665
2021-08-17 20:00:00,0,306.51056,-2.8202817,3.6417665,0,299.81757,1.4824582,2.580328,0,305.20016,-1.3021066,3.7341108,0,299.99844,-0.13553548,2.2489915
2021-08-17 21:00:00,0,306.11264,-3.1434178,3.6262443,0,299.7893,1.3295612,2.1418254,0,304.5325,-1.4165634,4.044051,0,300.13925,-0.38094178,2.1663802
2021-08-17 22:00:00,0,304.56,-3.394232,3.6673374,0,299.0649,-0.75200796,1.1626816,0,302.97055,-1.2781309,3.779861,0,300.0475,-1.4348184,1.8636652
2021-08-17 23:00:00,0,304.0296,-3.7160163,3.5546083,0,298.14468,-1.5184487,0.8510154,0,303.06027,-1.4443604,3.8079288,0,300.06464,-1.8841597,2.3995447
2021-08-18 00:00:00,0,303.73914,-3.9813156,3.4083753,0,298.0004,-2.3473017,1.2170348,0,302.90292,-1.6979388,3.8651571,0,299.72803,-2.0407748,3.0332634
2021-08-18 01:00:00,0,303.0556,-4.201365,3.500518,0,297.60898,-3.06808,1.7631329,0,302.00446,-1.4286438,3.9548023,0,299.4437,-2.2079334,3.6400015
2021-08-18 02:00:00,0,302.06268,-4.2975526,3.7187617,0,297.03775,-3.4837496,2.4573607,0,301.3495,-2.0371866,4.1095057,0,298.30606,-2.1533623,4.287772
2021-08-18 03:00:00,0,301.15692,-4.414047,4.0112467,0,296.58798,-3.6308134,3.0052118,0,300.63992,-2.5621865,4.5309052,0,296.49017,-1.9210105,4.688099
2021-08-18 04:00:00,0,300.64175,-4.2050796,4.4071302,0,296.41055,-3.6131094,3.3833556,0,300.3842,-2.972923,4.960878,0,296.21393,-1.6450645,4.844596
2021-08-18 05:00:00,0,300.24927,-3.9118102,4.835345,0,296.2671,-3.4988909,3.6982646,0,299.98907,-2.752805,5.235651,0,295.79553,-1.3402839,4.8629336
2021-08-18 06:00:00,0,300.09906,-3.6764603,5.2084837,0,296.1409,-3.2044296,3.9686573,0,299.99588,-2.356288,5.524267,0,295.67422,-1.0439917,4.7522483
2021-08-18 07:00:00,0,299.96603,-3.3245263,5.44256,0,296.03625,-2.7179759,4.1652546,0,299.8182,-1.958163,5.706779,0,295.4773,-0.79311323,4.537392
2021-08-18 08:00:00,0,299.7277,-3.1008017,5.417889,0,295.92328,-2.3450577,4.282037,0,299.71997,-1.8674883,5.603857,0,295.28134,-0.72647876,4.293209
2021-08-18 09:00:00,0,299.5518,-2.9591017,5.3828483,0,295.74905,-1.9425701,4.345054,0,299.37027,-1.7268188,5.4550157,0,295.09998,-0.7324133,4.0744667
2021-08-18 10:00:00,0,299.46652,-2.5047457,6.527897,0,296.13962,-2.0773044,4.6098495,0,299.1256,-1.5283388,5.100771,0,294.52298,-0.03368542,3.9451368
2021-08-18 11:00:00,0,299.37543,-2.4502652,6.367006,0,296.35507,-2.1443033,4.7999215,0,299.0154,-0.80454123,5.1810436,0,294.51624,-0.11841846,3.6967497
2021-08-18 12:00:00,0,299.3616,-2.3331654,5.878633,0,296.52307,-2.001065,5.0235324,0,298.93735,-1.2528566,5.14935,0,294.47226,-0.40605572,3.5296113
2021-08-18 13:00:00,0,299.57904,-2.2848678,5.579262,0,296.70895,-1.9960828,4.8087845,0,299.5441,-1.330539,5.251727,0,294.63318,-0.5870786,3.6016417
2021-08-18 14:00:00,0,300.52237,-2.2275274,5.5966077,0,296.94937,-2.026992,4.6846766,0,300.90317,-0.9641425,5.4808326,0,295.6836,-0.5156972,3.5292366
2021-08-18 15:00:00,0,302.3972,-2.0393343,5.542707,0,297.8057,-1.9347516,4.957782,0,302.69983,-0.97100264,5.174644,0,297.88705,-0.30884847,3.5403972
2021-08-18 16:00:00,0,302.97095,-1.7013034,5.5143228,0,298.05768,-1.4688088,4.878129,0,302.90427,-1.4054923,4.9401712,0,298.79034,-0.20008902,3.2724023
2021-08-18 17:00:00,0,304.35214,-1.3787693,5.4401317,0,298.6006,-0.8399447,4.6718926,0,303.45142,-1.2065972,4.8524537,0,300.69067,-0.22603844,3.2438555
2021-08-18 18:00:00,0,305.13718,-1.2762738,5.3603206,0,299.27466,-0.810992,4.3651814,0,303.83362,-1.1656426,4.7016525,0,301.64178,0.07301447,3.367579
2021-08-18 19:00:00,0,305.82312,-1.5169297,5.2825923,0,300.2051,-1.1496867,4.1496434,0,303.96625,-0.9377073,4.7895308,0,302.3565,0.3050587,3.4817576
2021-08-18 20:00:00,0,306.46213,-2.0388968,5.0798464,0,301.75128,-1.5953174,3.9394264,0,303.50864,-0.72538716,5.191042,0,303.44562,0.47990388,3.4931586
2021-08-18 21:00:00,0,306.73685,-2.5978844,5.0223045,0,302.21545,-2.0140927,3.908757,0,302.27893,-1.0777941,5.31866,0,304.51767,0.6660835,3.5664976
2021-08-18 22:00:00,0,306.64255,-2.5806606,5.30971,0,301.56662,-2.7297297,4.5673113,0,301.33405,-1.3794525,3.2513938,0,304.1309,0.8242202,4.1210327
2021-08-18 23:00:00,0,305.98187,-3.2430375,5.040848,0,300.9314,-3.1297295,4.766671,0,301.15036,-2.083957,4.353614,0,303.68326,0.38441873,3.971482
2021-08-19 00:00:00,0,305.43835,-3.9371753,4.879742,0,300.5304,-3.4994988,4.68106,0,301.09412,-2.472782,5.0823736,0,303.5704,-0.090842806,3.8903754
2021-08-19 01:00:00,0,304.8716,-4.5138407,5.134255,0,299.91977,-4.1405635,4.7673454,0,300.86026,-1.964674,5.326313,0,303.2395,-0.85149217,4.3180385
2021-08-19 02:00:00,0,303.7696,-4.7170725,5.4915824,0,298.94943,-4.5471463,5.0752735,0,300.7053,-2.0921395,5.3762417,0,302.06265,-1.4436353,4.7880573
2021-08-19 03:00:00,0,302.37698,-4.9055014,5.8801546,0,297.95752,-4.5863547,5.70379,0,300.32367,-1.9899297,5.473787,0,299.4549,-1.7713217,5.287635
2021-08-19 04:00:00,0,302.12128,-4.836618,6.2743187,0,297.82837,-4.1774044,6.2894783,0,300.37045,-1.8261632,5.52189,0,298.99994,-1.7269043,5.5744753
2021-08-19 05:00:00,0,301.23615,-4.6297536,6.7755756,0,297.45706,-3.6388347,6.545803,0,300.083,-2.1642852,5.628763,0,298.3548,-1.4217825,5.753196
2021-08-19 06:00:00,0,301.09866,-4.369384,7.2411165,0,297.51715,-3.179992,6.4627213,0,300.04163,-2.5865242,5.9904137,0,298.11002,-1.2034912,5.846724
2021-08-19 07:00:00,0,300.91034,-4.0081124,7.478236,0,297.56268,-2.8356323,6.6057515,0,300.0682,-2.1557705,6.245536,0,297.9433,-1.0074048,5.9238787
2021-08-19 08:00:00,0,300.68353,-3.5844896,7.4755764,0,297.75336,-2.4646814,6.8718104,0,300.10272,-1.6521133,6.0813627,0,297.6485,-0.87133265,5.959877
2021-08-19 09:00:00,0,300.46707,-3.141411,7.294006,0,297.5238,-1.97678,6.9784174,0,300.04446,-1.6133375,5.852308,0,297.28955,-0.6993185,5.9444256
2021-08-19 10:00:00,0,299.9743,-1.589178,7.098459,0,298.5627,-0.5235299,5.9963737,0,300.12613,-2.1449237,5.9807816,0,296.2598,0.91377115,5.9664354
2021-08-19 11:00:00,0,299.9264,-1.6569896,6.566515,0,298.61432,-0.32816705,6.022947,0,300.16678,-1.3741577,5.876578,0,296.2294,0.57661504,5.7099285
2021-08-19 12:00:00,0,299.83707,-1.6853368,6.228253,0,298.63776,-0.6472044,5.9472055,0,300.0899,-1.0509042,5.3285985,0,296.25485,0.4141274,5.510474
2021-08-19 13:00:00,0,299.99945,-1.6099321,5.6219525,0,298.71588,-0.65279293,6.042032,0,300.47977,-1.0554723,4.878873,0,296.33786,0.34446755,5.389872
2021-08-19 14:00:00,0,300.97937,-1.6454121,5.362337,0,299.4097,-0.2615705,6.3425956,0,301.72446,-0.4988994,4.707282,0,297.5719,0.30065095,5.0305014
2021-08-19 15:00:00,0,303.21338,-1.6573343,5.360837,0,301.2507,0.5060278,6.5647,0,303.5297,-0.046559826,4.3887725,0,300.64334,0.45252624,4.8488564
2021-08-19 16:00:00,0,304.19247,-1.7074597,5.4499917,0,302.20682,0.7899077,6.473489,0,304.54514,0.10318549,3.9557865,0,301.75812,0.92365324,4.5563273
2021-08-19 17:00:00,0,305.51498,-1.9173627,5.3374505,0,303.20212,0.63077796,6.291409,0,305.07755,-0.049880654,3.4779515,0,303.43225,1.2049735,4.2052298
2021-08-19 18:00:00,0,306.52435,-2.2373164,5.303788,0,304.3269,0.42674914,5.9460745,0,305.3664,-0.28233954,3.5746775,0,304.15952,1.2317907,3.8982499
2021-08-19 19:00:00,0,307.2169,-2.615783,5.2744813,0,304.8366,0.23540187,5.756064,0,305.2242,-0.49874094,4.0308843,0,304.7834,0.98437506,3.7811878
2021-08-19 20:00:00,0,308.01785,-3.0228734,5.3127127,0,305.55792,0.1059821,5.765606,0,305.22992,-0.9576174,4.3449864,0,305.3458,0.7083361,3.8997548
2021-08-19 21:00:00,0,308.6053,-3.378085,5.2746043,0,306.32608,-0.06843654,5.7422147,0,304.77188,-1.4569744,4.4231215,0,306.14972,0.45440617,4.0128574
2021-08-19 22:00:00,0,307.80515,-3.5993555,5.427384,0,306.16428,-0.14485031,4.704021,0,304.0161,-1.331633,4.467555,0,304.91772,2.3253279,3.5134327
2021-08-19 23:00:00,0,307.39386,-3.799632,5.3352304,0,305.97675,-2.0595262,5.016609,0,303.96765,-1.9083213,4.727593,0,304.07138,1.3441478,3.731191
2021-08-20 00:00:00,0,306.8511,-4.1138687,5.0247583,0,305.32858,-3.0566728,5.31917,0,303.5099,-2.2046418,4.889265,0,303.61472,0.5402019,3.9407308
2021-08-20 01:00:00,0,306.01205,-4.6418424,4.877067,0,304.23483,-3.589667,6.148599,0,302.8474,-2.5375834,5.670406,0,303.2224,-0.08908517,4.4284334
2021-08-20 02:00:00,0,304.57407,-5.1117344,5.0196753,0,302.9196,-3.1381955,7.3225317,0,302.33975,-2.1765385,6.159524,0,301.6297,-0.5944601,4.8976927
2021-08-20 03:00:00,0,302.74756,-5.4026437,5.397007,0,301.28748,-1.880736,8.116568,0,301.4305,-2.2680037,6.3753285,0,299.04254,-1.085458,5.26518
2021-08-20 04:00:00,0,302.08752,-5.3079824,5.86948,0,300.879,-0.59127754,8.451973,0,301.1918,-1.9276341,6.3765316,0,298.6548,-1.3175673,5.640849
2021-08-20 05:00:00,0,301.2905,-4.951109,6.4104953,0,300.70197,-0.20434403,8.358007,0,300.82343,-1.1817265,6.1143217,0,298.0757,-1.1248759,6.0405164
2021-08-20 06:00:00,0,300.8408,-4.387178,6.87435,0,300.1758,-0.053955823,8.527424,0,300.47565,-1.2043257,6.0405965,0,297.77826,-0.7214148,6.560241
2021-08-20 07:00:00,0,300.73087,-3.7569273,7.0736713,0,299.6548,0.36455125,8.574364,0,300.25757,-1.1455178,6.028975,0,297.97443,-0.19540094,6.8377733
2021-08-20 08:00:00,0,300.58173,-3.196704,6.9363103,0,299.18893,0.8493143,8.629961,0,300.05023,-0.70215565,5.9598393,0,297.9923,0.27249596,6.8929315
2021-08-20 09:00:00,0,299.37537,-2.7968457,6.5968204,0,298.69308,1.4239621,8.496481,0,299.8921,-0.26084998,5.79484,0,296.54056,0.4984202,6.697579
2021-08-20 10:00:00,0,298.94934,-2.011171,5.285413,0,298.4126,1.8369447,7.7849708,0,299.29288,0.4692346,4.793008,0,295.84445,1.410498,6.2230506
2021-08-20 11:00:00,0,299.1219,-1.8417585,4.8601527,0,298.56467,2.2476559,7.4102335,0,299.2766,-0.14044367,4.606759,0,296.09894,1.3860488,5.8499227
2021-08-20 12:00:00,0,299.0749,-1.8592458,4.5295825,0,298.49057,2.5712855,6.894071,0,299.2111,-0.42692453,4.636368,0,295.95886,1.2715834,5.4262586
2021-08-20 13:00:00,0,299.4091,-1.934974,4.275597,0,298.663,2.4823394,6.3378015,0,299.956,-0.45878917,4.27992,0,296.13077,1.1918595,5.0757136
2021-08-20 14:00:00,0,300.46045,-2.0460343,4.548011,0,299.86127,2.3578467,5.8531322,0,301.59814,-0.31053516,3.5285523,0,297.13467,1.0683285,4.5949526
2021-08-20 15:00:00,0,302.77844,-2.1089294,5.0068426,0,302.3444,2.6170387,5.7033477,0,303.77652,0.10387639,4.2881584,0,300.3081,1.251866,4.6265917
2021-08-20 16:00:00,0,303.77383,-2.367205,5.1617255,0,303.8313,2.407692,5.7381535,0,304.79517,-0.1381801,4.0467405,0,301.64145,1.4382322,4.504997
2021-08-20 17:00:00,0,305.30515,-2.6880562,5.1680126,0,305.20462,2.0281096,5.9490213,0,305.55447,-0.64570206,3.9197094,0,303.2122,1.4715706,4.318153
2021-08-20 18:00:00,0,306.1659,-3.1806777,5.0827894,0,306.02127,1.6259105,6.235415,0,306.0693,-1.0758717,4.1186175,0,303.6434,1.2095191,4.138758
2021-08-20 19:00:00,0,306.70114,-3.7112896,5.110062,0,306.50427,1.426977,6.551598,0,306.30112,-1.4298553,4.6121492,0,304.24646,0.95597,4.084724
2021-08-20 20:00:00,0,307.24908,-4.2392898,5.2625756,0,307.11053,1.359257,6.8581166,0,306.62985,-1.7501384,4.9638605,0,304.94012,0.67430794,4.129235
2021-08-20 21:00:00,0,307.58643,-4.7069,5.4031157,0,307.52805,1.2944013,7.1428175,0,306.38004,-1.9900692,5.313773,0,305.67636,0.38481697,4.2290726
2021-08-20 22:00:00,0,307.5892,-4.3889203,4.8457384,0,307.41302,0.58361745,6.291523,0,306.03033,-1.0976939,5.2604914,0,305.61594,-0.16544046,4.2488623
2021-08-20 23:00:00,0,307.28824,-4.959075,4.9289694,0,307.1422,-0.21254435,6.4643474,0,305.7253,-1.1630841,5.120235,0,305.24713,-0.585341,4.585215
2021-08-21 00:00:00,0,306.56873,-5.4610524,5.0949793,0,306.789,-0.9118289,6.4721003,0,304.94672,-1.6263351,5.275849,0,305.06332,-1.1604376,4.8067837
2021-08-21 01:00:00,0,305.64706,-5.8065243,5.248668,0,305.75052,-1.5201381,7.171069,0,303.63925,-2.1136396,5.716269,0,304.652,-1.8753604,5.189328
2021-08-21 02:00:00,0,304.45132,-5.9651136,5.6303654,0,304.26602,-1.3616598,8.102475,0,302.55484,-2.1487303,5.9461317,0,302.65506,-2.3130524,5.762779
2021-08-21 03:00:00,0,302.85828,-5.866012,6.059434,0,302.61295,-0.88265455,8.807935,0,301.47195,-1.820895,6.0763693,0,299.96222,-2.5831401,6.476625
2021-08-21 04:00:00,0,302.17645,-5.363374,6.287672,0,302.05026,-0.1610834,9.335025,0,300.9486,-1.3372463,6.2191644,0,299.51447,-2.4590015,7.059834
2021-08-21 05:00:00,0,301.39532,-4.6767926,6.316418,0,301.44836,0.6740252,9.522949,0,300.4043,-0.6016158,6.0355015,0,299.04535,-1.9959439,7.462649
2021-08-21 06:00:00,0,300.92996,-4.0601215,6.2270885,0,301.14703,1.4178996,9.348308,0,300.19254,-0.073076904,5.778173,0,298.723,-1.4313563,7.6857595
2021-08-21 07:00:00,0,300.6762,-3.5537703,5.9575014,0,300.6842,2.0256867,8.789565,0,300.0958,0.15090442,5.6225905,0,298.35028,-0.933785,7.560435
2021-08-21 08:00:00,0,300.30585,-3.1930804,5.7306743,0,300.03894,2.3820848,8.211255,0,299.49692,0.24809489,5.474618,0,298.10034,-0.5390515,7.2696795
2021-08-21 09:00:00,0,299.40195,-2.8905432,5.510535,0,299.35703,2.66533,7.6105866,0,299.2564,0.20556124,4.9907036,0,297.06012,-0.23102927,6.658891
2021-08-21 10:00:00,0,298.6142,-2.249155,5.176117,0,298.17868,3.0695672,6.8218026,0,298.7179,0.50252753,4.5946026,0,295.4404,0.26405773,6.263227
2021-08-21 11:00:00,0,298.67407,-2.106167,4.6697116,0,298.08594,3.2070947,6.501808,0,298.58527,0.1990545,4.4170966,0,295.3812,0.05180722,5.7407713
2021-08-21 12:00:00,0,298.6113,-2.1858778,4.2204323,0,297.84308,3.182183,6.0686603,0,298.4185,0.077016234,4.3487873,0,295.23785,-0.34055376,5.2328243
2021-08-21 13:00:00,0,298.78607,-2.2737367,3.878125,0,298.1019,2.9155707,5.618048,0,299.415,0.054654777,3.8882015,0,295.2021,-0.5848732,4.8517756
2021-08-21 14:00:00,0,300.2474,-2.1875825,4.3011503,0,299.55112,2.738999,5.121312,0,301.2867,-0.07786157,2.8008428,0,296.42432,-0.61248446,4.645569
2021-08-21 15:00:00,0,303.0341,-2.2056317,4.757062,0,302.06415,3.2470744,4.927999,0,303.84033,0.6839164,3.3537145,0,299.86407,-0.53728527,4.626725
2021-08-21 16:00:00,0,304.0788,-2.5780284,4.861649,0,303.6566,2.9665394,4.4720736,0,304.8348,0.4602246,2.9541614,0,300.9202,-0.772145,4.57376
2021-08-21 17:00:00,0,305.3099,-2.985043,4.908683,0,305.0545,2.4972932,4.174228,0,305.6049,-0.08732559,2.8109326,0,302.46228,-1.1156163,4.513956
2021-08-21 18:00:00,0,306.05133,-3.4353812,5.042294,0,306.1104,1.847726,4.026839,0,306.1043,-0.468859,3.0835502,0,303.24384,-1.5351144,4.5578766
2021-08-21 19:00:00,0,306.76883,-3.9159412,5.085822,0,306.79324,1.0980731,4.0549293,0,306.5487,-0.6935476,3.3921387,0,303.62506,-1.9665408,4.6568074
2021-08-21 20:00:00,0,307.1511,-4.409194,5.1005754,0,307.37296,0.48101217,4.2101874,0,306.88113,-0.773538,3.711058,0,304.2044,-2.359809,4.817912
2021-08-21 21:00:00,0,307.33926,-4.8767786,5.2309804,0,308.08868,0.036706716,4.45229,0,306.89865,-0.95181054,4.0864096,0,305.379,-2.6679623,5.09189
2021-08-21 22:00:00,0,306.2474,-4.353725,5.230612,0,307.87207,-0.5109158,5.1731353,0,306.40002,-0.30521083,3.4149106,0,305.2925,-3.405727,5.7094164
2021-08-21 23:00:00,0,306.18677,-4.826129,5.4562736,0,307.6349,-0.79166293,5.3997355,0,305.90533,-0.42459035,3.8282924,0,305.3331,-3.3116424,6.0027757
2021-08-22 00:00:00,0,305.58304,-5.1913724,5.844902,0,307.03885,-1.0119468,5.4577107,0,305.05286,-0.81377256,4.487727,0,305.29535,-3.051332,5.9773026
2021-08-22 01:00:00,0,304.99127,-5.153453,6.1274676,0,305.9711,-1.351982,5.5322175,0,303.7733,-0.9834325,5.6065516,0,304.10934,-2.925759,5.5616775
2021-08-22 02:00:00,0,303.66312,-4.8953543,6.3555512,0,304.61383,-1.398164,5.767853,0,302.84763,-0.46519646,6.234006,0,301.9256,-3.038133,5.543037
2021-08-22 03:00:00,0,302.05087,-4.3976364,6.3970065,0,302.65826,-1.24455,5.985791,0,301.6004,0.09044034,6.136892,0,299.93552,-3.277758,5.798095
2021-08-22 04:00:00,0,301.6881,-3.8425434,6.1376944,0,302.05347,-0.90399736,6.379756,0,301.1669,0.73166883,5.710887,0,299.47015,-3.4205704,6.140877
2021-08-22 05:00:00,0,300.9993,-3.2998514,5.794724,0,301.40314,-0.33334982,6.778788,0,300.6522,1.2044606,4.909188,0,298.80872,-3.4291792,6.5198035
2021-08-22 06:00:00,0,300.3038,-2.8516755,5.655953,0,300.56668,0.28605366,6.9672356,0,299.8934,1.3729217,4.379473,0,298.32288,-3.3445106,6.891695
2021-08-22 07:00:00,0,300.0893,-2.4717727,5.487939,0,300.1391,0.9145958,6.8776727,0,299.54736,1.3951501,3.8990052,0,298.12903,-3.180614,7.0682154
2021-08-22 08:00:00,0,299.61963,-2.1351044,5.356665,0,299.52716,1.4239366,6.7337103,0,299.34995,1.5131252,3.3618617,0,297.54443,-2.793926,7.1672225
2021-08-22 09:00:00,0,298.94873,-1.9702276,5.188669,0,298.82147,1.8482883,6.6102366,0,298.63455,1.5962548,2.9002717,0,296.59842,-2.3953667,7.059001
2021-08-22 10:00:00,0,297.9044,-1.0473512,4.5873475,0,298.14508,2.6883597,6.39181,0,297.9236,1.872842,1.7140878,0,295.167,-1.6295719,7.1543274
2021-08-22 11:00:00,0,297.92395,-1.0586411,4.4368806,0,298.00305,3.1803339,5.989499,0,297.76425,1.40201,1.5469021,0,295.2392,-1.4448125,6.6743636
2021-08-22 12:00:00,0,297.78452,-1.2984854,4.1841574,0,297.8728,3.3446116,5.369804,0,297.7352,1.013273,1.6627921,0,295.15604,-1.4750004,6.136068
2021-08-22 13:00:00,0,298.14508,-1.5003124,3.9726157,0,298.35364,3.1699183,4.7495594,0,298.6441,1.034125,1.7743646,0,295.10626,-1.507172,5.657669
2021-08-22 14:00:00,0,299.35544,-1.4022007,4.323144,0,300.06055,2.8391693,3.971727,0,300.63116,1.0636488,1.3978649,0,296.36365,-1.5004872,5.380755
2021-08-22 15:00:00,0,302.53253,-1.3880421,4.4468775,0,303.07132,3.1144643,3.602221,0,303.42838,1.5441988,1.7880214,0,300.10544,-1.3433022,5.657558
2021-08-22 16:00:00,0,303.6407,-1.7629888,4.4688177,0,304.5773,2.7037652,3.2868936,0,304.42868,1.1865381,1.8458633,0,301.18396,-1.4178314,5.9176044
2021-08-22 17:00:00,0,304.9708,-2.2153301,4.518409,0,305.93506,2.1431005,3.3529856,0,305.37137,0.6992519,1.7627804,0,302.60007,-1.4021177,6.0786376
2021-08-22 18:00:00,0,305.905,-2.6007218,4.534011,0,306.75803,1.5277357,3.8560736,0,306.03113,0.22715649,1.826479,0,303.45776,-1.4323968,6.232748
2021-08-22 19:00:00,0,306.56454,-3.0091364,4.524827,0,307.40274,1.012181,4.3469434,0,306.5685,-0.3244006,2.141565,0,304.06277,-1.5669756,6.3537436
2021-08-22 20:00:00,0,307.26865,-3.4136195,4.488649,0,308.07584,0.70475656,4.6737804,0,306.7601,-0.6033941,2.4250576,0,304.97522,-1.7808824,6.561001
2021-08-22 21:00:00,0,307.66107,-3.832897,4.3703794,0,308.75818,0.5045601,4.895508,0,306.86884,-0.6214242,2.717011,0,306.0225,-1.9576792,6.746314
2021-08-22 22:00:00,0,307.57907,-3.7354765,4.0914164,0,308.39316,0.019661294,5.1187406,0,306.40942,-0.71425116,2.6903195,0,305.8018,-2.095242,6.740055
2021-08-22 23:00:00,0,307.23114,-4.284763,4.1259284,0,308.18988,-0.41517994,5.315897,0,306.02512,-0.37776932,3.202844,0,305.79404,-2.2224827,6.9192452
2021-08-23 00:00:00,0,306.60522,-4.645104,4.1015587,0,307.4468,-1.0175639,5.402832,0,305.1951,-0.13778453,3.4992318,0,305.85938,-2.5399053,6.7873454
2021-08-23 01:00:00,0,305.60425,-4.934161,4.084473,0,305.9524,-1.6853154,5.9275637,0,303.93222,-0.24107704,4.019904,0,305.13528,-3.326803,6.3688526
2021-08-23 02:00:00,0,304.38614,-5.169148,4.2692313,0,304.4661,-2.0307698,6.608301,0,302.88828,-0.37352002,4.240858,0,303.30157,-3.882094,6.494449
2021-08-23 03:00:00,0,302.37112,-5.2469873,4.4390893,0,302.50287,-1.9006529,7.2139287,0,301.70786,0.054680496,4.459461,0,300.0567,-3.9612138,6.829521
2021-08-23 04:00:00,0,301.6702,-5.1643953,4.685397,0,301.77383,-1.3257359,7.6181746,0,301.23022,0.39626357,4.5019164,0,299.49854,-3.8285992,7.203109
